Project,Prospect,SiteID,SiteType,DepthFrom,DepthTo,MagSus,Units
PROMHILL,,DP003,DH,588.0,590.0,1.41,
PROMHILL,,DP003,DH,590.0,592.0,1.2,
PROMHILL,,DP003,DH,592.0,594.0,1.34,
PROMHILL,,DP003,DH,594.0,596.0,1.03,
PROMHILL,,DP003,DH,596.0,598.0,1.86,
PROMHILL,,DP003,DH,598.0,600.0,1.98,
PROMHILL,,DP003,DH,600.0,602.0,2.12,
PROMHILL,,DP003,DH,602.0,604.0,1.34,
PROMHILL,,DP003,DH,604.0,606.0,1.77,
PROMHILL,,DP003,DH,606.0,608.0,1.4,
PROMHILL,,DP003,DH,608.0,610.0,1.95,
PROMHILL,,DP003,DH,610.0,612.0,2.5,
PROMHILL,,DP003,DH,612.0,614.0,0.12,
PROMHILL,,DP003,DH,614.0,616.0,1.3,
PROMHILL,,DP003,DH,616.0,618.0,1.1,
PROMHILL,,DP003,DH,618.0,620.0,0.95,
PROMHILL,,DP003,DH,620.0,622.0,0.7,
PROMHILL,,DP003,DH,622.0,624.0,0.9,
PROMHILL,,DP003,DH,624.0,626.0,1.27,
PROMHILL,,DP003,DH,626.0,628.0,0.65,
PROMHILL,,DP003,DH,628.0,630.0,0.95,
PROMHILL,,DP003,DH,630.0,632.0,1.02,
PROMHILL,,DP003,DH,632.0,634.0,1.22,
PROMHILL,,DP003,DH,634.0,636.0,0.7,
PROMHILL,,DP003,DH,636.0,638.0,1.05,
PROMHILL,,DP003,DH,638.0,640.0,1.15,
PROMHILL,,DP003,DH,640.0,642.0,1.0,
PROMHILL,,DP003,DH,642.0,644.0,1.0,
PROMHILL,,DP003,DH,644.0,646.0,1.05,
PROMHILL,,DP003,DH,646.0,648.0,1.12,
PROMHILL,,DP003,DH,648.0,650.0,1.37,
PROMHILL,,DP003,DH,650.0,652.0,1.22,
PROMHILL,,DP003,DH,652.0,654.0,1.22,
PROMHILL,,DP003,DH,654.0,656.0,1.3,
PROMHILL,,DP003,DH,656.0,658.0,0.92,
PROMHILL,,DP003,DH,658.0,660.0,1.22,
PROMHILL,,DP003,DH,660.0,662.0,1.16,
PROMHILL,,DP003,DH,662.0,664.0,1.25,
PROMHILL,,DP003,DH,664.0,666.0,1.1,
PROMHILL,,DP003,DH,666.0,668.0,0.82,
PROMHILL,,DP003,DH,668.0,670.0,1.02,
PROMHILL,,DP003,DH,670.0,672.0,1.15,
PROMHILL,,DP003,DH,672.0,674.0,1.0,
PROMHILL,,DP003,DH,674.0,676.0,1.2,
PROMHILL,,DP003,DH,676.0,678.0,1.07,
PROMHILL,,DP003,DH,678.0,680.0,1.12,
PROMHILL,,DP003,DH,680.0,682.0,1.35,
PROMHILL,,DP003,DH,682.0,684.0,1.45,
PROMHILL,,DP003,DH,684.0,686.0,1.95,
PROMHILL,,DP003,DH,686.0,688.0,5.7,
PROMHILL,,DP003,DH,688.0,690.0,1.55,
PROMHILL,,DP003,DH,690.0,692.0,1.05,
PROMHILL,,DP003,DH,692.0,694.0,1.17,
PROMHILL,,DP003,DH,694.0,696.0,1.57,
PROMHILL,,DP003,DH,696.0,698.0,1.6,
PROMHILL,,DP003,DH,698.0,700.0,1.27,
PROMHILL,,DP003,DH,700.0,702.0,1.32,
PROMHILL,,DP003,DH,702.0,704.0,1.6,
PROMHILL,,DP003,DH,704.0,706.0,1.17,
PROMHILL,,DP003,DH,706.0,708.0,0.85,
PROMHILL,,DP003,DH,708.0,710.0,1.37,
PROMHILL,,DP003,DH,710.0,712.0,1.4,
PROMHILL,,DP003,DH,712.0,714.0,0.97,
PROMHILL,,DP003,DH,714.0,716.0,1.15,
PROMHILL,,DP003,DH,716.0,718.0,1.46,
PROMHILL,,DP003,DH,718.0,720.0,1.83,
PROMHILL,,DP003,DH,720.0,722.0,2.12,
PROMHILL,,DP003,DH,722.0,724.0,2.1,
PROMHILL,,DP003,DH,724.0,726.0,1.65,
PROMHILL,,DP003,DH,726.0,728.0,1.15,
PROMHILL,,DP003,DH,728.0,730.0,1.3,
PROMHILL,,DP003,DH,730.0,732.0,1.55,
PROMHILL,,DP003,DH,732.0,734.0,1.57,
PROMHILL,,DP003,DH,734.0,736.0,1.7,
PROMHILL,,DP003,DH,736.0,738.0,1.3,
PROMHILL,,DP003,DH,738.0,740.0,3.37,
PROMHILL,,DP003,DH,740.0,742.0,1.45,
PROMHILL,,DP003,DH,742.0,744.0,1.32,
PROMHILL,,DP003,DH,744.0,746.0,1.45,
PROMHILL,,DP003,DH,746.0,748.0,0.62,
PROMHILL,,DP003,DH,748.0,750.0,1.72,
PROMHILL,,DP004,DH,117.7,120.0,1.27,
PROMHILL,,DP004,DH,120.0,122.0,1.47,
PROMHILL,,DP004,DH,122.0,124.0,1.35,
PROMHILL,,DP004,DH,124.0,126.0,1.15,
PROMHILL,,DP004,DH,126.0,128.0,1.55,
PROMHILL,,DP004,DH,128.0,130.0,1.07,
PROMHILL,,DP004,DH,130.0,132.0,1.1,
PROMHILL,,DP004,DH,132.0,134.0,0.95,
PROMHILL,,DP004,DH,134.0,136.0,0.82,
PROMHILL,,DP004,DH,136.0,138.0,0.87,
PROMHILL,,DP004,DH,138.0,140.0,0.77,
PROMHILL,,DP004,DH,140.0,142.0,1.92,
PROMHILL,,DP004,DH,142.0,144.0,1.12,
PROMHILL,,DP004,DH,144.0,146.0,2.55,
PROMHILL,,DP004,DH,146.0,148.0,1.77,
PROMHILL,,DP004,DH,148.0,150.0,1.35,
PROMHILL,,DP004,DH,150.0,152.0,0.82,
PROMHILL,,DP004,DH,152.0,154.0,52.4,
PROMHILL,,DP004,DH,154.0,156.0,1.02,
PROMHILL,,DP004,DH,156.0,158.0,1.72,
PROMHILL,,DP004,DH,158.0,160.0,0.57,
PROMHILL,,DP004,DH,160.0,162.0,0.82,
PROMHILL,,DP004,DH,162.0,164.0,0.85,
PROMHILL,,DP004,DH,164.0,166.0,1.0,
PROMHILL,,DP004,DH,166.0,168.0,0.9,
PROMHILL,,DP004,DH,168.0,170.0,1.37,
PROMHILL,,DP004,DH,170.0,172.0,1.2,
PROMHILL,,DP004,DH,172.0,174.0,0.72,
PROMHILL,,DP004,DH,174.0,176.0,1.1,
PROMHILL,,DP004,DH,176.0,178.0,1.32,
PROMHILL,,DP004,DH,178.0,180.0,1.32,
PROMHILL,,DP004,DH,180.0,182.0,1.15,
PROMHILL,,DP004,DH,182.0,184.0,1.0,
PROMHILL,,DP004,DH,184.0,186.0,0.65,
PROMHILL,,DP004,DH,186.0,188.0,1.3,
PROMHILL,,DP004,DH,188.0,190.0,0.72,
PROMHILL,,DP004,DH,190.0,192.0,0.05,
PROMHILL,,DP004,DH,192.0,194.0,1.25,
PROMHILL,,DP004,DH,194.0,196.0,0.85,
PROMHILL,,DP004,DH,196.0,198.0,0.85,
PROMHILL,,DP004,DH,198.0,200.0,0.95,
PROMHILL,,DP004,DH,200.0,202.0,1.15,
PROMHILL,,DP004,DH,202.0,204.0,0.82,
PROMHILL,,DP004,DH,204.0,206.0,0.45,
PROMHILL,,DP004,DH,206.0,208.0,1.75,
PROMHILL,,DP004,DH,208.0,210.0,5.05,
PROMHILL,,DP004,DH,210.0,212.0,1.15,
PROMHILL,,DP004,DH,212.0,214.0,1.27,
PROMHILL,,DP004,DH,214.0,216.0,0.95,
PROMHILL,,DP004,DH,216.0,218.0,0.625,
PROMHILL,,DP004,DH,218.0,220.0,1.47,
PROMHILL,,DP004,DH,220.0,222.0,1.75,
PROMHILL,,DP004,DH,222.0,224.0,0.2,
PROMHILL,,DP004,DH,224.0,226.0,0.55,
PROMHILL,,DP004,DH,226.0,228.0,0.55,
PROMHILL,,DP004,DH,228.0,230.0,0.72,
PROMHILL,,DP004,DH,230.0,232.0,1.72,
PROMHILL,,DP004,DH,232.0,234.0,1.65,
PROMHILL,,DP004,DH,234.0,236.0,0.75,
PROMHILL,,DP004,DH,236.0,238.0,1.27,
PROMHILL,,DP004,DH,238.0,240.0,1.12,
PROMHILL,,DP004,DH,240.0,242.0,1.5,
PROMHILL,,DP004,DH,242.0,244.0,3.6,
PROMHILL,,DP004,DH,244.0,246.0,1.02,
PROMHILL,,DP004,DH,246.0,248.0,1.3,
PROMHILL,,DP004,DH,248.0,250.0,0.55,
PROMHILL,,DP004,DH,250.0,252.0,0.45,
PROMHILL,,DP004,DH,252.0,254.0,0.6,
PROMHILL,,DP004,DH,254.0,256.0,0.62,
PROMHILL,,DP004,DH,256.0,258.0,0.4,
PROMHILL,,DP004,DH,258.0,260.0,0.6,
PROMHILL,,DP004,DH,260.0,262.0,0.37,
PROMHILL,,DP004,DH,262.0,264.0,0.45,
PROMHILL,,DP004,DH,264.0,266.0,2.15,
PROMHILL,,DP004,DH,266.0,268.0,0.32,
PROMHILL,,DP004,DH,268.0,270.0,0.75,
PROMHILL,,DP004,DH,270.0,272.0,1.0,
PROMHILL,,DP004,DH,272.0,274.0,0.22,
PROMHILL,,DP004,DH,274.0,276.0,0.6,
PROMHILL,,DP004,DH,276.0,278.0,0.57,
PROMHILL,,DP004,DH,278.0,280.0,0.27,
PROMHILL,,DP004,DH,280.0,282.0,1.05,
PROMHILL,,DP004,DH,282.0,284.0,0.45,
PROMHILL,,DP004,DH,284.0,286.0,0.62,
PROMHILL,,DP004,DH,286.0,288.0,0.05,
PROMHILL,,DP004,DH,288.0,290.0,0.97,
PROMHILL,,DP004,DH,290.0,292.0,0.6,
PROMHILL,,DP004,DH,292.0,294.0,0.72,
PROMHILL,,DP004,DH,294.0,296.0,1.5,
PROMHILL,,DP004,DH,296.0,298.0,0.75,
PROMHILL,,DP004,DH,298.0,300.0,1.42,
PROMHILL,,DP004,DH,300.0,302.0,1.38,
PROMHILL,,DP004,DH,302.0,304.0,2.92,
PROMHILL,,DP004,DH,304.0,306.0,2.3,
PROMHILL,,DP004,DH,306.0,308.0,1.6,
PROMHILL,,DP004,DH,308.0,310.0,2.35,
PROMHILL,,DP004,DH,310.0,312.0,4.2,
PROMHILL,,DP004,DH,312.0,314.0,1.47,
PROMHILL,,DP004,DH,314.0,316.0,0.8,
PROMHILL,,DP004,DH,316.0,318.0,1.17,
PROMHILL,,DP004,DH,318.0,320.0,0.32,
PROMHILL,,DP004,DH,320.0,322.0,0.72,
PROMHILL,,DP004,DH,322.0,324.0,2.15,
PROMHILL,,DP004,DH,324.0,326.0,1.15,
PROMHILL,,DP004,DH,326.0,328.0,1.65,
PROMHILL,,DP004,DH,328.0,330.0,1.7,
PROMHILL,,DP004,DH,330.0,332.0,0.97,
PROMHILL,,DP004,DH,332.0,334.0,2.22,
PROMHILL,,DP004,DH,334.0,336.0,1.42,
PROMHILL,,DP004,DH,336.0,338.0,2.15,
PROMHILL,,DP004,DH,338.0,340.0,0.7,
PROMHILL,,DP004,DH,340.0,342.0,0.65,
PROMHILL,,DP004,DH,342.0,344.0,0.9,
PROMHILL,,DP004,DH,344.0,346.0,0.62,
PROMHILL,,DP004,DH,346.0,348.0,2.0,
PROMHILL,,DP004,DH,348.0,350.0,0.1,
PROMHILL,,DP004,DH,350.0,352.0,0.77,
PROMHILL,,DP004,DH,352.0,354.0,1.25,
PROMHILL,,DP004,DH,354.0,356.0,1.07,
PROMHILL,,DP004,DH,356.0,358.0,0.55,
PROMHILL,,DP004,DH,358.0,360.0,1.07,
PROMHILL,,DP004,DH,360.0,362.0,0.85,
PROMHILL,,DP004,DH,362.0,364.0,0.72,
PROMHILL,,DP004,DH,364.0,366.0,1.17,
PROMHILL,,DP004,DH,366.0,368.0,1.32,
PROMHILL,,DP004,DH,368.0,370.0,1.5,
PROMHILL,,DP004,DH,370.0,372.0,0.27,
PROMHILL,,DP004,DH,372.0,374.0,1.1,
PROMHILL,,DP004,DH,374.0,376.0,1.32,
PROMHILL,,DP004,DH,376.0,378.0,0.45,
PROMHILL,,DP004,DH,378.0,380.0,1.62,
PROMHILL,,DP004,DH,380.0,382.0,0.87,
PROMHILL,,DP004,DH,382.0,384.0,0.27,
PROMHILL,,DP004,DH,384.0,386.0,1.0,
PROMHILL,,DP004,DH,386.0,388.0,0.65,
PROMHILL,,DP004,DH,388.0,390.0,1.45,
PROMHILL,,DP004,DH,390.0,392.0,1.22,
PROMHILL,,DP004,DH,392.0,394.0,1.72,
PROMHILL,,DP004,DH,394.0,396.0,0.37,
PROMHILL,,DP004,DH,396.0,398.0,0.77,
PROMHILL,,DP004,DH,398.0,400.0,1.07,
PROMHILL,,DP004,DH,400.0,402.0,0.37,
PROMHILL,,DP004,DH,402.0,404.0,0.4,
PROMHILL,,DP004,DH,404.0,406.0,0.17,
PROMHILL,,DP004,DH,406.0,408.0,0.8,
PROMHILL,,DP004,DH,408.0,410.0,0.37,
PROMHILL,,DP004,DH,410.0,412.0,1.75,
PROMHILL,,DP004,DH,412.0,414.0,1.47,
PROMHILL,,DP004,DH,414.0,416.0,1.97,
PROMHILL,,DP004,DH,416.0,418.0,1.02,
PROMHILL,,DP004,DH,418.0,420.0,1.37,
PROMHILL,,DP004,DH,420.0,422.0,0.4,
PROMHILL,,DP004,DH,422.0,424.0,1.22,
PROMHILL,,DP004,DH,424.0,426.0,0.45,
PROMHILL,,DP004,DH,426.0,428.0,0.85,
PROMHILL,,DP004,DH,428.0,430.0,0.37,
PROMHILL,,DP004,DH,430.0,432.0,0.55,
PROMHILL,,DP004,DH,432.0,434.0,1.7,
PROMHILL,,DP004,DH,434.0,436.0,1.22,
PROMHILL,,DP004,DH,436.0,438.0,1.82,
PROMHILL,,DP004,DH,438.0,440.0,3.5,
PROMHILL,,DP004,DH,440.0,442.0,0.6,
PROMHILL,,DP004,DH,442.0,444.0,0.07,
PROMHILL,,DP004,DH,444.0,446.0,0.55,
PROMHILL,,DP004,DH,446.0,448.0,0.52,
PROMHILL,,DP004,DH,448.0,450.0,0.57,
PROMHILL,,DP004,DH,450.0,452.0,0.85,
PROMHILL,,DP004,DH,452.0,454.0,0.2,
PROMHILL,,DP004,DH,454.0,456.0,1.32,
PROMHILL,,DP004,DH,456.0,458.0,1.15,
PROMHILL,,DP004,DH,458.0,460.0,0.8,
PROMHILL,,DP004,DH,460.0,462.0,1.57,
PROMHILL,,DP004,DH,462.0,464.0,1.4,
PROMHILL,,DP004,DH,464.0,466.0,1.1,
PROMHILL,,DP004,DH,466.0,468.0,0.62,
PROMHILL,,DP004,DH,468.0,470.0,1.52,
PROMHILL,,DP004,DH,470.0,472.0,0.9,
PROMHILL,,DP004,DH,472.0,474.0,1.0,
PROMHILL,,DP004,DH,474.0,476.0,0.8,
PROMHILL,,DP004,DH,476.0,478.0,0.5,
PROMHILL,,DP004,DH,478.0,480.0,0.45,
PROMHILL,,DP004,DH,480.0,482.0,1.12,
PROMHILL,,DP004,DH,482.0,484.0,0.7,
PROMHILL,,DP004,DH,484.0,486.0,1.17,
PROMHILL,,DP004,DH,486.0,488.0,0.75,
PROMHILL,,DP004,DH,488.0,490.0,1.3,
PROMHILL,,DP004,DH,490.0,492.0,1.52,
PROMHILL,,DP004,DH,492.0,494.0,1.12,
PROMHILL,,DP004,DH,494.0,496.0,1.05,
PROMHILL,,DP004,DH,496.0,498.0,0.3,
PROMHILL,,DP004,DH,498.0,500.0,0.37,
PROMHILL,,DP004,DH,500.0,502.0,1.2,
PROMHILL,,DP004,DH,502.0,504.0,1.02,
PROMHILL,,DP004,DH,504.0,506.0,0.72,
PROMHILL,,DP004,DH,506.0,508.0,0.85,
PROMHILL,,DP004,DH,508.0,510.0,0.82,
PROMHILL,,DP004,DH,510.0,512.0,1.95,
PROMHILL,,DP004,DH,512.0,514.0,1.2,
PROMHILL,,DP004,DH,514.0,516.0,1.07,
PROMHILL,,DP004,DH,516.0,518.0,0.8,
PROMHILL,,DP004,DH,518.0,520.0,0.2,
PROMHILL,,DP004,DH,520.0,522.0,1.82,
PROMHILL,,DP004,DH,522.0,524.0,0.27,
PROMHILL,,DP004,DH,524.0,526.0,1.82,
PROMHILL,,DP004,DH,526.0,528.0,1.72,
PROMHILL,,DP004,DH,528.0,530.0,0.95,
PROMHILL,,DP004,DH,530.0,532.0,1.95,
PROMHILL,,DP004,DH,532.0,534.0,1.67,
PROMHILL,,DP004,DH,534.0,536.0,0.72,
PROMHILL,,DP004,DH,536.0,538.0,1.5,
PROMHILL,,DP004,DH,538.0,540.0,1.47,
PROMHILL,,DP004,DH,540.0,542.0,1.95,
PROMHILL,,DP004,DH,542.0,544.0,1.5,
PROMHILL,,DP004,DH,544.0,546.0,1.35,
PROMHILL,,DP004,DH,546.0,548.0,1.47,
PROMHILL,,DP004,DH,548.0,550.0,1.15,
PROMHILL,,DP004,DH,550.0,552.0,1.3,
PROMHILL,,DP004,DH,552.0,554.0,0.95,
PROMHILL,,DP004,DH,554.0,556.0,0.1,
PROMHILL,,DP004,DH,556.0,558.0,0.3,
PROMHILL,,DP004,DH,558.0,560.0,1.05,
PROMHILL,,DP004,DH,560.0,562.0,0.72,
PROMHILL,,DP004,DH,562.0,564.0,0.67,
PROMHILL,,DP004,DH,564.0,566.0,0.2,
PROMHILL,,DP004,DH,566.0,568.0,0.57,
PROMHILL,,DP004,DH,568.0,570.0,0.02,
PROMHILL,,DP004,DH,570.0,572.0,1.17,
PROMHILL,,DP004,DH,572.0,574.0,1.07,
PROMHILL,,DP004,DH,574.0,576.0,0.9,
PROMHILL,,DP004,DH,576.0,578.0,0.52,
PROMHILL,,DP004,DH,578.0,580.0,0.7,
PROMHILL,,DP004,DH,580.0,582.0,0.65,
PROMHILL,,DP004,DH,582.0,584.0,0.4,
PROMHILL,,DP004,DH,584.0,586.0,0.62,
PROMHILL,,DP004,DH,586.0,588.0,0.65,
PROMHILL,,DP004,DH,588.0,590.0,0.65,
PROMHILL,,DP004,DH,590.0,592.0,0.65,
PROMHILL,,DP004,DH,592.0,594.0,0.65,
PROMHILL,,DP004,DH,594.0,596.0,0.7,
PROMHILL,,DP004,DH,596.0,598.0,0.5,
PROMHILL,,DP004,DH,598.0,600.0,0.6,
PROMHILL,,DP004,DH,600.0,602.0,0.6,
PROMHILL,,DP004,DH,602.0,603.2,0.52,
PROMHILL,,DP005,DH,137.5,138.0,1.12,
PROMHILL,,DP005,DH,138.0,140.0,0.67,
PROMHILL,,DP005,DH,140.0,142.0,0.45,
PROMHILL,,DP005,DH,142.0,144.0,0.1,
PROMHILL,,DP005,DH,144.0,146.0,0.3,
PROMHILL,,DP005,DH,146.0,148.0,0.65,
PROMHILL,,DP005,DH,148.0,150.0,0.52,
PROMHILL,,DP005,DH,150.0,152.0,0.02,
PROMHILL,,DP005,DH,152.0,154.0,0.05,
PROMHILL,,DP005,DH,154.0,156.0,0.65,
PROMHILL,,DP005,DH,156.0,158.0,0.05,
PROMHILL,,DP005,DH,158.0,160.0,0.02,
PROMHILL,,DP005,DH,160.0,162.0,0.77,
PROMHILL,,DP005,DH,162.0,164.0,0.6,
PROMHILL,,DP005,DH,164.0,166.0,0.02,
PROMHILL,,DP005,DH,166.0,168.0,0.04,
PROMHILL,,DP005,DH,168.0,170.0,0.17,
PROMHILL,,DP005,DH,170.0,172.0,0.55,
PROMHILL,,DP005,DH,172.0,174.0,0.17,
PROMHILL,,DP005,DH,174.0,176.0,0.62,
PROMHILL,,DP005,DH,176.0,178.0,0.52,
PROMHILL,,DP005,DH,178.0,180.0,0.47,
PROMHILL,,DP005,DH,180.0,182.0,0.42,
PROMHILL,,DP005,DH,182.0,184.0,0.01,
PROMHILL,,DP005,DH,184.0,186.0,0.35,
PROMHILL,,DP005,DH,186.0,188.0,0.62,
PROMHILL,,DP005,DH,188.0,190.0,0.3,
PROMHILL,,DP005,DH,190.0,192.0,0.6,
PROMHILL,,DP005,DH,192.0,194.0,0.32,
PROMHILL,,DP005,DH,194.0,196.0,0.32,
PROMHILL,,DP005,DH,196.0,198.0,0.3,
PROMHILL,,DP005,DH,198.0,200.0,3.37,
PROMHILL,,DP005,DH,200.0,202.0,0.25,
PROMHILL,,DP005,DH,202.0,204.0,0.27,
PROMHILL,,DP005,DH,204.0,206.0,0.32,
PROMHILL,,DP005,DH,206.0,208.0,0.9,
PROMHILL,,DP005,DH,208.0,210.0,1.04,
PROMHILL,,DP005,DH,210.0,212.0,0.92,
PROMHILL,,DP005,DH,212.0,214.0,0.27,
PROMHILL,,DP005,DH,214.0,216.0,1.05,
PROMHILL,,DP005,DH,216.0,218.0,0.37,
PROMHILL,,DP005,DH,218.0,220.0,0.5,
PROMHILL,,DP005,DH,220.0,222.0,0.47,
PROMHILL,,DP005,DH,222.0,224.0,2.7,
PROMHILL,,DP005,DH,224.0,226.0,1.07,
PROMHILL,,DP005,DH,226.0,228.0,0.45,
PROMHILL,,DP005,DH,228.0,230.0,1.1,
PROMHILL,,DP005,DH,230.0,232.0,1.02,
PROMHILL,,DP005,DH,232.0,234.0,1.22,
PROMHILL,,DP005,DH,234.0,236.0,0.75,
PROMHILL,,DP005,DH,236.0,238.0,0.67,
PROMHILL,,DP005,DH,238.0,240.0,1.57,
PROMHILL,,DP005,DH,240.0,242.0,0.6,
PROMHILL,,DP005,DH,242.0,244.0,1.26,
PROMHILL,,DP005,DH,244.0,246.0,3.75,
PROMHILL,,DP005,DH,246.0,248.0,1.17,
PROMHILL,,DP005,DH,248.0,250.0,2.12,
PROMHILL,,DP005,DH,250.0,252.0,0.2,
PROMHILL,,DP005,DH,252.0,254.0,2.64,
PROMHILL,,DP005,DH,254.0,256.0,1.63,
PROMHILL,,DP005,DH,256.0,258.0,2.2,
PROMHILL,,DP005,DH,258.0,260.0,0.36,
PROMHILL,,DP005,DH,260.0,262.0,1.43,
PROMHILL,,DP005,DH,262.0,264.0,1.42,
PROMHILL,,DP005,DH,264.0,266.0,1.27,
PROMHILL,,DP005,DH,266.0,268.0,1.1,
PROMHILL,,DP005,DH,268.0,270.0,1.32,
PROMHILL,,DP005,DH,270.0,272.0,1.12,
PROMHILL,,DP005,DH,272.0,274.0,0.7,
PROMHILL,,DP005,DH,274.0,276.0,0.72,
PROMHILL,,DP005,DH,276.0,278.0,0.67,
PROMHILL,,DP005,DH,278.0,280.0,0.12,
PROMHILL,,DP005,DH,280.0,282.0,0.4,
PROMHILL,,DP005,DH,282.0,284.0,0.85,
PROMHILL,,DP005,DH,284.0,286.0,0.2,
PROMHILL,,DP005,DH,286.0,288.0,0.4,
PROMHILL,,DP005,DH,288.0,290.0,0.3,
PROMHILL,,DP005,DH,290.0,292.0,0.62,
PROMHILL,,DP005,DH,292.0,294.0,0.52,
PROMHILL,,DP005,DH,294.0,296.0,0.55,
PROMHILL,,DP005,DH,296.0,298.0,0.62,
PROMHILL,,DP005,DH,298.0,300.0,0.65,
PROMHILL,,DP005,DH,300.0,302.0,0.45,
PROMHILL,,DP005,DH,302.0,304.0,0.47,
PROMHILL,,DP005,DH,304.0,306.0,0.62,
PROMHILL,,DP005,DH,306.0,308.0,0.77,
PROMHILL,,DP005,DH,308.0,310.0,0.97,
PROMHILL,,DP005,DH,310.0,312.0,0.37,
PROMHILL,,DP005,DH,312.0,314.0,0.95,
PROMHILL,,DP005,DH,314.0,316.0,0.42,
PROMHILL,,DP005,DH,316.0,318.0,1.4,
PROMHILL,,DP005,DH,318.0,320.0,0.27,
PROMHILL,,DP005,DH,320.0,322.0,1.17,
PROMHILL,,DP005,DH,322.0,324.0,1.1,
PROMHILL,,DP005,DH,324.0,326.0,0.2,
PROMHILL,,DP005,DH,326.0,328.0,0.92,
PROMHILL,,DP005,DH,328.0,330.0,1.1,
PROMHILL,,DP005,DH,330.0,332.0,0.97,
PROMHILL,,DP005,DH,332.0,334.0,0.85,
PROMHILL,,DP005,DH,334.0,336.0,1.57,
PROMHILL,,DP005,DH,336.0,338.0,1.32,
PROMHILL,,DP005,DH,338.0,340.0,1.02,
PROMHILL,,DP005,DH,340.0,342.0,0.97,
PROMHILL,,DP005,DH,342.0,344.0,1.92,
PROMHILL,,DP005,DH,344.0,346.0,1.3,
PROMHILL,,DP005,DH,346.0,348.0,1.12,
PROMHILL,,DP005,DH,348.0,350.0,1.01,
PROMHILL,,DP005,DH,350.0,352.0,1.07,
PROMHILL,,DP005,DH,352.0,354.0,0.6,
PROMHILL,,DP005,DH,354.0,356.0,0.52,
PROMHILL,,DP005,DH,356.0,358.0,0.92,
PROMHILL,,DP005,DH,358.0,360.0,1.12,
PROMHILL,,DP005,DH,360.0,362.0,1.22,
PROMHILL,,DP005,DH,362.0,364.0,1.1,
PROMHILL,,DP005,DH,364.0,366.0,0.65,
PROMHILL,,DP005,DH,366.0,368.0,1.07,
PROMHILL,,DP005,DH,368.0,370.0,1.07,
PROMHILL,,DP005,DH,370.0,372.0,0.4,
PROMHILL,,DP005,DH,372.0,374.0,0.52,
PROMHILL,,DP005,DH,374.0,376.0,0.8,
PROMHILL,,DP005,DH,376.0,378.0,0.7,
PROMHILL,,DP005,DH,378.0,380.0,1.25,
PROMHILL,,DP005,DH,380.0,382.0,0.8,
PROMHILL,,DP005,DH,382.0,384.0,0.6,
PROMHILL,,DP005,DH,384.0,386.0,0.92,
PROMHILL,,DP005,DH,386.0,388.0,0.77,
PROMHILL,,DP005,DH,388.0,390.0,0.13,
PROMHILL,,DP005,DH,390.0,392.0,1.22,
PROMHILL,,DP005,DH,392.0,394.0,0.82,
PROMHILL,,DP005,DH,394.0,396.0,0.91,
PROMHILL,,DP005,DH,396.0,398.0,1.66,
PROMHILL,,DP005,DH,398.0,400.0,1.2,
PROMHILL,,DP005,DH,400.0,402.0,1.11,
PROMHILL,,DP005,DH,402.0,404.0,2.06,
PROMHILL,,DP005,DH,404.0,406.0,2.1,
PROMHILL,,DP005,DH,406.0,408.0,1.925,
PROMHILL,,DP005,DH,408.0,410.0,2.32,
PROMHILL,,DP005,DH,410.0,412.0,2.26,
PROMHILL,,DP005,DH,412.0,414.0,7.62,
PROMHILL,,DP005,DH,414.0,416.0,3.35,
PROMHILL,,DP005,DH,416.0,418.0,2.42,
PROMHILL,,DP005,DH,418.0,420.0,1.67,
PROMHILL,,DP005,DH,420.0,422.0,1.5,
PROMHILL,,DP005,DH,422.0,424.0,1.0,
PROMHILL,,DP005,DH,424.0,426.0,0.97,
PROMHILL,,DP005,DH,426.0,428.0,0.95,
PROMHILL,,DP005,DH,428.0,430.0,0.12,
PROMHILL,,DP005,DH,430.0,432.0,1.22,
PROMHILL,,DP005,DH,432.0,434.0,1.42,
PROMHILL,,DP005,DH,434.0,436.0,1.1,
PROMHILL,,DP005,DH,436.0,438.0,1.12,
PROMHILL,,DP005,DH,438.0,440.0,1.4,
PROMHILL,,DP005,DH,440.0,442.0,1.22,
PROMHILL,,DP005,DH,442.0,444.0,1.02,
PROMHILL,,DP005,DH,444.0,446.0,1.17,
PROMHILL,,DP005,DH,446.0,448.0,1.2,
PROMHILL,,DP005,DH,448.0,450.0,1.92,
PROMHILL,,DP005,DH,450.0,452.0,1.77,
PROMHILL,,DP005,DH,452.0,454.0,2.27,
PROMHILL,,DP005,DH,454.0,456.0,1.55,
PROMHILL,,DP005,DH,456.0,458.0,1.82,
PROMHILL,,DP005,DH,458.0,460.0,1.47,
PROMHILL,,DP005,DH,460.0,462.0,1.42,
PROMHILL,,DP005,DH,462.0,464.0,1.72,
PROMHILL,,DP005,DH,464.0,466.0,0.62,
PROMHILL,,DP005,DH,466.0,468.0,1.52,
PROMHILL,,DP005,DH,468.0,470.0,1.5,
PROMHILL,,DP005,DH,470.0,472.0,0.77,
PROMHILL,,DP005,DH,472.0,474.0,1.4,
PROMHILL,,DP005,DH,474.0,476.0,1.22,
PROMHILL,,DP005,DH,476.0,478.0,0.8,
PROMHILL,,DP005,DH,478.0,480.0,0.62,
PROMHILL,,DP005,DH,480.0,482.0,0.97,
PROMHILL,,DP005,DH,482.0,484.0,1.07,
