HOLE,PROJECT,SDEPTH,GRID,AzimOrig,DIP,North_Adjust,AzimMGA,Z_UNITS,Temp_C,MAGNETICFIELD,Comments
DD08OBE003,SAR,126.0,MGA94_53_Z,5.7,-61.2,0,5.7,METRES,,,End of Hole Magnetic Minerals =  Magnetic Dip = 
DD08OBE004,SAR,90.0,MGA94_53_Z,356.3,-60.5,0,356.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08OBE004,SAR,0.0,MGA94_53_Z,360.0,-60.0,0,0.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,0.0,MGA94_53_Z,177.0,-59.0,0,177.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
ABT029,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ABT030,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ABT033,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ABT036,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ABT039,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ARMN1,SAR,120.0,MGA94_53_Z,251.0,-89.1,0,251.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ARMN1,SAR,174.0,MGA94_53_Z,254.5,-89.5,0,254.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ARMN1,SAR,0.0,MGA94_53_Z,360.0,-90.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ARMN1,SAR,71.8,MGA94_53_Z,318.0,-89.5,0,318.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
ARMN1,SAR,222.0,MGA94_53_Z,206.0,-89.1,0,206.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD06PHE004,SAR,198.9,MGA94_53_Z,7.2,-61.3,0,7.2,METRES,,,13/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,349.0,MGA94_53_Z,10.79,-61.73,0,10.79,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,390.0,MGA94_53_Z,183.1,-61.2,0,183.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,420.0,MGA94_53_Z,187.6,-61.0,0,187.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,438.0,MGA94_53_Z,183.9,-61.0,0,183.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,444.0,MGA94_53_Z,184.6,-60.9,0,184.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,456.0,MGA94_53_Z,184.1,-61.0,0,184.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,0.0,MGA94_53_Z,0.0,-60.0,0,0.0,METRES,,,09/11/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,117.3,MGA94_53_Z,3.5,-61.4,0,3.5,METRES,,,11/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,343.0,MGA94_53_Z,6.81,-61.43,0,6.81,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,354.0,MGA94_53_Z,181.6,-61.6,0,181.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,372.0,MGA94_53_Z,182.4,-61.2,0,182.4,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,402.0,MGA94_53_Z,184.3,-61.2,0,184.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,426.0,MGA94_53_Z,185.8,-61.0,0,185.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,450.0,MGA94_53_Z,184.1,-60.9,0,184.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,231.4,MGA94_53_Z,3.6,-61.5,0,3.6,METRES,,,13/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,294.9,MGA94_53_Z,4.2,-61.5,0,4.2,METRES,,,13/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,366.0,MGA94_53_Z,182.1,-61.4,0,182.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,384.0,MGA94_53_Z,182.7,-61.2,0,182.7,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,396.0,MGA94_53_Z,183.1,-61.2,0,183.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,408.0,MGA94_53_Z,188.2,-61.1,0,188.2,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,168.0,MGA94_53_Z,7.5,-61.1,0,7.5,METRES,,,12/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,264.0,MGA94_53_Z,4.9,-61.8,0,4.9,METRES,,,13/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,327.9,MGA94_53_Z,6.1,-61.3,0,6.1,METRES,,,14/08/2006 Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,369.0,MGA94_53_Z,184.6,-53.0,0,184.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,609.0,MGA94_53_Z,186.0,-52.8,0,186.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,339.0,MGA94_53_Z,184.5,-53.7,0,184.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,459.0,MGA94_53_Z,184.8,-52.9,0,184.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,489.0,MGA94_53_Z,185.3,-53.0,0,185.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,666.0,MGA94_53_Z,188.3,-50.9,0,188.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,156.0,MGA94_53_Z,178.8,-56.0,0,178.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,248.0,MGA94_53_Z,180.8,-55.4,0,180.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,636.0,MGA94_53_Z,187.8,-51.9,0,187.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,696.0,MGA94_53_Z,190.2,-50.0,0,190.2,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,279.0,MGA94_53_Z,184.7,-54.5,0,184.7,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,399.0,MGA94_53_Z,184.5,-53.1,0,184.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW005,SAR,579.0,MGA94_53_Z,185.8,-52.9,0,185.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,65.0,MGA94_53_Z,176.7,-56.9,0,176.7,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,276.0,MGA94_53_Z,179.0,-59.1,0,179.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,558.4,MGA94_53_Z,184.6,-55.7,0,184.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,589.4,MGA94_53_Z,185.0,-54.7,0,185.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,618.4,MGA94_53_Z,185.1,-53.6,0,185.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,156.0,MGA94_53_Z,178.6,-58.6,0,178.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,186.0,MGA94_53_Z,179.3,-58.6,0,179.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,0.0,MGA94_53_Z,177.0,-57.0,0,177.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,126.0,MGA94_53_Z,179.3,-57.6,0,179.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,336.0,MGA94_53_Z,180.2,-59.5,0,180.2,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,366.0,MGA94_53_Z,180.1,-59.7,0,180.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,468.0,MGA94_53_Z,182.9,-59.8,0,182.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,306.0,MGA94_53_Z,179.1,-59.3,0,179.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,396.0,MGA94_53_Z,181.1,-59.6,0,181.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08PHW008,SAR,498.0,MGA94_53_Z,184.1,-57.8,0,184.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD09CAL010,SAR,120.0,MGA94_53_Z,359.8,-61.1,0,359.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,270.0,MGA94_53_Z,1.7,-60.6,0,1.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,330.0,MGA94_53_Z,2.2,-59.3,0,2.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,420.0,MGA94_53_Z,5.0,-58.8,0,5.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,450.0,MGA94_53_Z,8.7,-58.4,0,8.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,510.0,MGA94_53_Z,11.4,-57.8,0,11.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,180.0,MGA94_53_Z,0.1,-61.8,0,0.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,210.0,MGA94_53_Z,0.8,-61.4,0,0.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,241.0,MGA94_53_Z,1.4,-61.0,0,1.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,360.0,MGA94_53_Z,3.7,-59.4,0,3.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,540.0,MGA94_53_Z,12.5,-57.4,0,12.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,390.0,MGA94_53_Z,4.7,-59.0,0,4.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,0.0,MGA94_53_Z,360.0,-60.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,150.0,MGA94_53_Z,359.2,-61.8,0,359.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,301.0,MGA94_53_Z,2.4,-59.7,0,2.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CAL010,SAR,480.0,MGA94_53_Z,9.6,-58.3,0,9.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,0.0,MGA94_53_Z,70.0,-55.0,0,70.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,180.6,MGA94_53_Z,75.9,-56.6,0,75.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,390.0,MGA94_53_Z,68.5,-56.4,0,68.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,420.0,MGA94_53_Z,78.5,-56.3,0,78.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,60.0,MGA94_53_Z,72.0,-56.0,0,72.0,METRES,,,no survey at 30m Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,120.0,MGA94_53_Z,74.4,-56.7,0,74.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,333.0,MGA94_53_Z,71.2,-56.7,0,71.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,90.0,MGA94_53_Z,71.9,-56.0,0,71.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,150.7,MGA94_53_Z,63.5,-56.5,0,63.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,212.0,MGA94_53_Z,76.3,-56.8,0,76.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,243.0,MGA94_53_Z,83.6,-56.9,0,83.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,270.0,MGA94_53_Z,77.8,-56.7,0,77.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,363.0,MGA94_53_Z,62.0,-56.6,0,62.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,300.0,MGA94_53_Z,76.6,-56.7,0,76.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09KND002,SAR,428.0,MGA94_53_Z,78.3,-56.3,0,78.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,192.0,MGA94_53_Z,134.1,-58.1,0,134.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,600.0,MGA94_53_Z,143.5,-61.2,0,143.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,635.0,MGA94_53_Z,148.0,-61.4,0,148.0,METRES,,,v weakly magnetic in places Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,684.0,MGA94_53_Z,148.8,-61.9,0,148.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,126.0,MGA94_53_Z,133.4,-57.3,0,133.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,162.8,MGA94_53_Z,136.1,-56.9,0,136.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,222.0,MGA94_53_Z,133.8,-58.7,0,133.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,252.8,MGA94_53_Z,138.1,-59.1,0,138.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,282.8,MGA94_53_Z,145.4,-59.5,0,145.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD06PHE004,SAR,331.0,MGA94_53_Z,6.37,-61.47,0,6.37,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,360.0,MGA94_53_Z,181.9,-61.5,0,181.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,378.0,MGA94_53_Z,182.6,-61.2,0,182.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,414.0,MGA94_53_Z,184.9,-60.9,0,184.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,432.0,MGA94_53_Z,184.5,-61.0,0,184.5,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,462.0,MGA94_53_Z,183.9,-60.9,0,183.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD06PHE004,SAR,468.0,MGA94_53_Z,184.3,-60.6,0,184.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,0.0,MGA94_53_Z,360.0,-54.0,0,0.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,156.7,MGA94_53_Z,0.6,-56.4,0,0.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,276.7,MGA94_53_Z,357.2,-56.4,0,357.2,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,336.7,MGA94_53_Z,358.6,-56.9,0,358.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,606.0,MGA94_53_Z,356.6,-53.9,0,356.6,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,186.0,MGA94_53_Z,1.0,-56.7,0,1.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,216.7,MGA94_53_Z,359.1,-56.8,0,359.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,246.0,MGA94_53_Z,357.3,-56.9,0,357.3,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,366.7,MGA94_53_Z,356.9,-56.8,0,356.9,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,126.0,MGA94_53_Z,0.1,-55.9,0,0.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD07MIR002,SAR,306.7,MGA94_53_Z,358.4,-56.4,0,358.4,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD08WTH002,SAR,0.0,MGA94_53_Z,210.0,-57.0,0,210.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD09CLS001,SAR,108.0,MGA94_53_Z,4.0,-59.6,0,4.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,279.0,MGA94_53_Z,5.8,-61.1,0,5.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,402.0,MGA94_53_Z,8.8,-61.4,0,8.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,138.0,MGA94_53_Z,6.1,-59.9,0,6.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,204.0,MGA94_53_Z,3.5,-60.9,0,3.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,339.0,MGA94_53_Z,7.6,-61.6,0,7.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,372.0,MGA94_53_Z,8.8,-61.3,0,8.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,435.0,MGA94_53_Z,9.6,-61.7,0,9.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,0.0,MGA94_53_Z,360.0,-60.0,0,0.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,79.0,MGA94_53_Z,358.6,-59.1,0,358.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09CLS001,SAR,309.0,MGA94_53_Z,6.6,-61.2,0,6.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,135.0,MGA94_53_Z,217.4,-60.4,0,217.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,201.6,MGA94_53_Z,212.7,-60.0,0,212.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,288.0,MGA94_53_Z,219.2,-59.6,0,219.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,0.0,MGA94_53_Z,210.0,-60.0,0,210.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,318.0,MGA94_53_Z,136.4,-59.3,0,136.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,495.0,MGA94_53_Z,143.0,-60.0,0,143.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,565.0,MGA94_53_Z,147.1,-60.7,0,147.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,665.0,MGA94_53_Z,148.5,-61.8,0,148.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PHS001,SAR,0.0,MGA94_53_Z,134.0,-55.0,0,134.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,170.0,MGA94_53_Z,177.6,-60.7,0,177.6,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,260.0,MGA94_53_Z,173.5,-59.8,0,173.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,290.0,MGA94_53_Z,174.5,-59.3,0,174.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,360.0,MGA94_53_Z,175.8,-59.2,0,175.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,490.0,MGA94_53_Z,179.2,-58.8,0,179.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,140.0,MGA94_53_Z,176.4,-60.8,0,176.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,200.0,MGA94_53_Z,174.7,-59.8,0,174.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,430.0,MGA94_53_Z,183.2,-59.3,0,183.2,METRES,,,"HIGH DEVIATION QUESTIONABLE SURVEY, HOWEVER NO MT OBSERVED Magnetic Minerals = NONE Magnetic Dip = "
DD09PRT004,SAR,320.0,MGA94_53_Z,175.4,-59.0,0,175.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,460.0,MGA94_53_Z,177.2,-59.0,0,177.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,580.0,MGA94_53_Z,181.7,-57.8,0,181.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,230.0,MGA94_53_Z,174.4,-59.7,0,174.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,520.0,MGA94_53_Z,178.7,-58.5,0,178.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09PRT004,SAR,550.0,MGA94_53_Z,178.9,-58.4,0,178.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,120.0,MGA94_53_Z,210.9,-60.0,0,210.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,150.0,MGA94_53_Z,211.4,-59.4,0,211.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,213.9,MGA94_53_Z,215.4,-57.8,0,215.4,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,591.9,MGA94_53_Z,224.1,-55.5,0,224.1,METRES,,, Magnetic Minerals = NONE  Magnetic Dip = 
DD09TRI007,SAR,624.9,MGA94_53_Z,223.3,-55.8,0,223.3,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,240.0,MGA94_53_Z,216.5,-57.2,0,216.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,270.0,MGA94_53_Z,218.5,-56.6,0,218.5,METRES,,, Magnetic Minerals = NONE  Magnetic Dip = 
DD09TRI007,SAR,300.0,MGA94_53_Z,220.8,-55.7,0,220.8,METRES,,,pulled back 6m Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,390.9,MGA94_53_Z,229.9,-54.1,0,229.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,423.9,MGA94_53_Z,232.9,-54.0,0,232.9,METRES,,,azimuth mag affected ( driller notes) Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI007,SAR,459.9,MGA94_53_Z,225.9,-54.4,0,225.9,METRES,,,azimuth mag affected ( driller notes) Magnetic Minerals =  Magnetic Dip = 
DD09TRI007,SAR,0.0,MGA94_53_Z,210.0,-60.0,0,210.0,METRES,,,Collar set up Magnetic Minerals =  Magnetic Dip = 
DD09JUL001,SAR,153.0,MGA94_53_Z,212.5,-60.2,0,212.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,189.0,MGA94_53_Z,212.7,-60.0,0,212.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,231.0,MGA94_53_Z,213.7,-59.1,0,213.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,258.0,MGA94_53_Z,214.7,-59.5,0,214.7,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09JUL001,SAR,318.0,MGA94_53_Z,217.0,-59.3,0,217.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,0.0,MGA94_53_Z,160.0,-60.0,0,160.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,240.0,MGA94_53_Z,167.1,-57.1,0,167.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,330.0,MGA94_53_Z,170.5,-56.1,0,170.5,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,270.0,MGA94_53_Z,168.9,-56.1,0,168.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,300.0,MGA94_53_Z,170.1,-55.7,0,170.1,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,360.0,MGA94_53_Z,170.9,-56.6,0,170.9,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,180.0,MGA94_53_Z,164.2,-58.6,0,164.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,390.0,MGA94_53_Z,171.2,-56.1,0,171.2,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,420.0,MGA94_53_Z,180.3,-55.7,0,180.3,METRES,,,affected results Magnetic Minerals = NONE Magnetic Dip = 
DD09LAR004,SAR,210.0,MGA94_53_Z,165.8,-58.2,0,165.8,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD09TRI004,SAR,0.0,MGA94_53_Z,180.0,-60.0,0,180.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD09TRI004,SAR,65.4,MGA94_53_Z,168.9,-60.8,0,168.9,METRES,,, Magnetic Minerals = RODS Magnetic Dip = 
DD09TRI004,SAR,35.2,MGA94_53_Z,176.3,-60.3,0,176.3,METRES,,, Magnetic Minerals = RODS Magnetic Dip = 
DD09TRI004,SAR,6.0,MGA94_53_Z,20.8,-59.7,0,20.8,METRES,,, Magnetic Minerals = RODS Magnetic Dip = 
DD09TRI004,SAR,101.4,MGA94_53_Z,131.0,-60.5,0,131.0,METRES,,, Magnetic Minerals = RODS Magnetic Dip = 
DD09ZEU002,SAR,0.0,MGA94_53_Z,40.0,-60.0,0,40.0,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10DAN002,SAR,0.0,MGA94_53_Z,200.0,-60.0,0,200.0,METRES,,, Magnetic Minerals = NONE Magnetic Dip = 
DD10EPS001,SAR,175.0,MGA94_53_Z,178.8,-60.0,0,178.8,METRES,,, Magnetic Minerals =  Magnetic Dip = 
DD10EPS001,SAR,336.0,MGA94_53_Z,182.1,-59.3,0,182.1,METRES,,, Magnetic Minerals =  Magnetic Dip = 
