PROJECT,Prospect,SiteID,SiteType,DepthFrom,DepthTo,Lithology1,Lithology2,QUALIFIER1,QUALIFIER2,QUALIFIER3,QUALIFIER4,QUALIFIER5,TEXTURE,TEXTURE2,TEXTURE3,TEXTURE4,TEXTURE5,COLOUR1,Colour1_Intensity,COLOUR2,Colour2_Intensity,STRATIGRAPHY,STRUCTURE,LOGGEDBY,PRIORITY,COMMENTS,DataSource
PROMHILL,,DP004,DH,542.0,547.9,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,Relict phenocrysts,PH_MST
PROMHILL,,DP004,DH,547.9,550.0,ANDT,,LA,,,,,BX,AY,,,,U,4,R,,,,,1,Variable phases ranging from porphyritic to chiiled margins to brecciated to agglomeratic in parts.,PH_MST
PROMHILL,,DP004,DH,550.0,554.7,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,Relict phenocrysts,PH_MST
PROMHILL,,DP004,DH,554.7,567.5,ANDT,,LA,,,,,BX,AY,,,,U,4,R,,,,,1,Variable phases ranging from porphyritic to chiiled margins to brecciated to agglomeratic in parts.,PH_MST
PROMHILL,,DP004,DH,567.5,569.4,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP004,DH,569.4,571.7,ANDT,,LA,,,,,BX,AY,,,,U,4,R,,,,,1,Variable phases ranging from porphyritic to chiiled margins to brecciated to agglomeratic in parts.,PH_MST
PROMHILL,,DP004,DH,571.7,581.0,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP004,DH,581.0,586.7,ANDT,,HA,,,,,PR,VL,,,,R,4,U,,,,,1,,PH_MST
PROMHILL,,DP004,DH,586.7,596.9,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP004,DH,596.9,599.2,ANDT,,LA,,,,,BX,AY,,,,U,4,R,,,,,1,Porphyritic,PH_MST
PROMHILL,,DP004,DH,599.2,601.8,HMRK,,HY,,,,,>V,MS,,,,E,2,N,,,,,1,Sericitic alteration also,PH_MST
PROMHILL,,DP004,DH,601.8,603.2,ANDT,,LA,,,,,BX,AY,,,,U,4,E,,,,,1,Porphyritic,PH_MST
PROMHILL,,DP005,DH,0.0,2.0,SOIL,,FG,HW,,,,,,,,,R,6,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,2.0,6.0,SLCR,,SE,FG,,,,,,,,,W,8,R,,,,,1,,PH_MST
PROMHILL,,DP005,DH,6.0,44.0,CYST,,CE,,,,,BL,,,,,W,,Y,,,,,1,,PH_MST
PROMHILL,,DP005,DH,44.0,78.0,CYST,,CE,,,,,,,,,,E,2,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,78.0,100.0,SAND,,SA,,,,,,,,,,E,3,W,,,,,1,,PH_MST
PROMHILL,,DP005,DH,100.0,136.4,CONG,,CE,,,,,RC,,,,,E,6,W,,,,,1,,PH_MST
PROMHILL,,DP005,DH,136.4,176.4,SNST,,,,,,,PS,BX,,,,E,5,B,,,,,1,,PH_MST
PROMHILL,,DP005,DH,176.4,185.6,HMBX,,,,,,,MS,,,,,E,3,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,185.6,193.8,SNST,,,,,,,PS,BX,,,,E,5,B,,,,,1,,PH_MST
PROMHILL,,DP005,DH,193.8,197.0,HMBX,,HY,,,,,,,,,,U,5,E,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP005,DH,197.0,200.8,HMBX,,,,,,,FR,,,,,E,2,N,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP005,DH,200.8,206.8,ANDT,,DY,MA,,,,PR,,,,,U,7,E,,,,,1,Sericitised and hematised plagioclase phenocrysts up to 1cm,PH_MST
PROMHILL,,DP005,DH,206.8,236.0,HMBX,,,,,,,CO,,,,,E,3,R,,,,,1,210.9-215.9: x7; 215.9-221.2: x15; 221.2-231.75: x3; 231.75-236: x2.,PH_MST
PROMHILL,,DP005,DH,236.0,241.8,HMBX,,,,,,,,,,,,R,2,N,,,,,1,,PH_MST
PROMHILL,,DP005,DH,241.8,242.2,HMRK,,,,,,,>V,MS,,,,R,3,N,,,,,1,,PH_MST
PROMHILL,,DP005,DH,242.2,245.9,HMBX,,HY,,,,,FB,,,,,R,4,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,245.9,253.3,ANDT,,DY,MA,,,,VL,,,,,Y,6,U,,,,,1,Altered Plag phenocrysts,PH_MST
PROMHILL,,DP005,DH,253.3,258.5,HMBX,,,,,,,,,,,,R,4,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,258.5,260.0,HMBX,,,,,,,,,,,,R,4,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,260.0,273.0,HMBX,,HY,,,,,MS,MX,,,,R,4,E,,,,,1,MVBX changed to HMBX by BJV (MVBX no longer in use),PH_MST
PROMHILL,,DP005,DH,273.0,291.3,HMBX,,HY,,,,,MX,,,,,O,5,U,,,,,1,MVBX changed to HMBX by BJV (MVBX no longer in use),PH_MST
PROMHILL,,DP005,DH,291.3,292.4,PEPR,,,,,,,CM,,,,,Y,5,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,292.4,306.7,HMBX,,HY,,,,,MX,,,,,O,5,U,,,,,1,MVBX changed to HMBX by BJV (MVBX no longer in use),PH_MST
PROMHILL,,DP005,DH,306.7,321.0,HMBX,,,,,,,CO,,,,,R,3,E,,,,,1,Flourite in veins and matrix. Carbonate clasts also.,PH_MST
PROMHILL,,DP005,DH,321.0,351.1,HMBX,,,,,,,CO,,,,,,,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,351.1,368.7,HMBX,,,,,,,CO,RB,,,,,,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,368.7,373.9,ANDT,,HA,,,,,BX,,,,,E,6,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,373.9,378.2,HMBX,,,,,,,LY,,,,,E,8,O,,,,,1,,PH_MST
PROMHILL,,DP005,DH,378.2,383.4,ANDT,,HA,,,,,BX,AY,,,,E,6,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,383.4,390.1,HMBX,,HY,,,,,,,,,,E,4,G,,,,,1,,PH_MST
PROMHILL,,DP005,DH,390.1,392.0,ANDT,,DY,HA,,,,BX,AY,,,,O,5,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,392.0,396.5,HMBX,,HY,,,,,,,,,,E,4,G,,,,,1,,PH_MST
PROMHILL,,DP005,DH,396.5,398.5,ANDT,,DY,HA,,,,BX,AY,,,,O,5,U,,,,,1,,PH_MST
PROMHILL,,DP005,DH,398.5,448.0,HMBX,,HY,,,,,,,,,,E,4,G,,,,,1,Feldspar in veins?,PH_MST
PROMHILL,,DP005,DH,448.0,466.3,HMBX,,,,,,,MS,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP005,DH,466.3,467.6,PEPR,,DY,,,,,CM,,,,,G,5,U,,,,,1,Phreatomagmatic; hematite alteration also,PH_MST
PROMHILL,,DP005,DH,467.6,470.4,HMBX,,,,,,,MS,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP005,DH,470.4,490.0,GRWK,,,,,,,BX,CS,,,,U,5,P,,,,,1,,PH_MST
PROMHILL,,DP005,DH,490.0,500.0,HMBX,,,,,,,MX,,,,,U,4,E,,,,,1,,PH_MST
PROMHILL,,DP005,DH,500.0,510.3,HMBX,,,,,,,,,,,,P,4,E,,,,,1,Only minor veining; volcanics in fragments?,PH_MST
PROMHILL,,DP005,DH,510.3,527.4,HMBX,,,,,,,MS,,,,,U,5,P,,,,,1,,PH_MST
PROMHILL,,DP005,DH,527.4,531.3,HMBX,,,,,,,CO,MX,,,,P,3,U,,,,,1,dip <15deg; sedimentary like; greater influence on gravity in comparison to hydraulic action,PH_MST
PROMHILL,,DP005,DH,531.3,533.2,HMBX,,,,,,,MS,,,,,U,3,E,,,,,1,,PH_MST
PROMHILL,,DP005,DH,533.2,533.5,GRWK,,SE,,,,,MS,,,,,E,5,,,,,,1,,PH_MST
PROMHILL,,DP005,DH,533.5,534.0,HMBX,,SE,,,,,MX,,,,,E,5,W,,,,,1,,PH_MST
PROMHILL,,DP005,DH,534.0,575.3,HMBX,,,,,,,MS,,,,,P,3,E,,,,,1,Mineralisation varies upto 5% from 554-571m; Irregular network carbonate; brittle fracturing veining,PH_MST
PROMHILL,,DP005,DH,575.3,583.2,HMBX,,SE,,,,,MS,,,,,U,3,N,,,,,1,Sediment clasts in long slivers upto 20cm.,PH_MST
PROMHILL,,DP005,DH,583.2,587.9,HMBX,,,,,,,MS,,,,,U,3,N,,,,,1,,PH_MST
PROMHILL,,DP006,DH,0.0,4.0,SOIL,,FG,,,,,,,,,,R,6,O,,,,,1,,PH_MST
PROMHILL,,DP006,DH,4.0,8.0,SLCR,,SE,FG,,,,,,,,,W,,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,8.0,50.0,MDST,,CE,,,,,BL,,,,,W,8,Y,,,,,1,,PH_MST
PROMHILL,,DP006,DH,50.0,88.0,MDST,,CE,,,,,,,,,,E,4,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,88.0,104.0,SAND,,SA,,,,,,,,,,E,8,W,,,,,1,,PH_MST
PROMHILL,,DP006,DH,104.0,123.1,CONG,,,,,,,RC,,,,,E,5,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,123.1,149.0,ANDT,,MA,,,,,PR,,,,,G,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,149.0,151.7,CLBX,,,,,,,CS,,,,,B,4,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,151.7,173.8,ANDT,,MA,,,,,PR,,,,,R,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,173.8,262.0,ANDT,,HA,,,,,BX,,,,,R,3,E,,,,,1,Rare bornite; possible Barite veins; silicified in part upto 10cm.,PH_MST
PROMHILL,,DP006,DH,262.0,267.6,CLBX,,,,,,,CO,MX,,,,E,3,N,,,,,1,"Rockytpe THBX (tectonic breccia with hematite) no longer in use, replaced with CLBX",PH_MST
PROMHILL,,DP006,DH,267.6,268.5,CLBX,,,,,,,CS,,,,,I,8,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,268.5,269.7,HMBX,,,,,,,CO,MX,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP006,DH,269.7,281.1,CLBX,,SE,,,,,CS,,,,,C,8,E,,,,,1,Interbedded with argilllaceous sediments; locally matrix supported,PH_MST
PROMHILL,,DP006,DH,281.1,284.8,VOLC,,HA,,,,,MS,BX,,,,O,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,284.8,309.1,DOLM,,,,,,,CO,BX,,,,E,8,U,,,,,1,Top 2m - pervasive replacement by hematite; interbedded grey argillite and white-pink dolomite; layers lenticular and convoluted.,PH_MST
PROMHILL,,DP006,DH,309.1,314.2,HMRK,,,,,,,BX,,,,,U,5,,,,,,1,Relict bands of sediment,PH_MST
PROMHILL,,DP006,DH,314.2,322.0,ARGL,,,,,,,CO,BX,,,,U,6,E,,,,,1,top 2m brecciated,PH_MST
PROMHILL,,DP006,DH,322.0,326.9,HMRK,,,,,,,BX,CO,,,,R,3,U,,,,,1,Relict bands of sediment,PH_MST
PROMHILL,,DP006,DH,326.9,330.0,HMBX,,,,,,,MX,,,,,U,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,330.0,336.6,ARGL,,,CE,,,,CO,BX,,,,C,8,U,,,,,1,Convoluted bedding; intraformational breccia; slumping,PH_MST
PROMHILL,,DP006,DH,336.6,339.3,HMRK,,,,,,,BX,CO,,,,R,3,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,339.3,341.5,ARGL,,,CE,,,,CO,BX,,,,C,8,U,,,,,1,Convoluted bedding; intraformational breccia; slumping,PH_MST
PROMHILL,,DP006,DH,341.5,343.2,VOLC,,DY,HA,,,,CO,BX,,,,U,5,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,343.2,344.1,ARGL,,,,,,,CO,BX,,,,E,4,U,,,,,1,Convoluted bedding; intraformational breccia,PH_MST
PROMHILL,,DP006,DH,344.1,345.1,FLVL,,DY,HA,,,,CO,BX,,,,U,5,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,345.1,346.5,ARGL,,,,,,,CO,BX,,,,E,5,R,,,,,1,Convoluted bedding; intraformational breccia,PH_MST
PROMHILL,,DP006,DH,346.5,347.3,FLVL,,DY,HA,,,,CO,BX,,,,U,5,,,,,,1,Veined by HMBX,PH_MST
PROMHILL,,DP006,DH,347.3,354.5,HMBX,,,,,,,MX,,,,,R,3,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,354.5,360.8,ARGL,,,,,,,CO,BX,,,,O,5,U,,,,,1,Convoluted bedding; intraformational breccia,PH_MST
PROMHILL,,DP006,DH,360.8,403.0,HMRK,,SE,,,,,BY,,,,,P,5,E,,,,,1,"Locally 40% SI, 60% HE; weak alignment of blebs and aggregates; Hematite has lobate boundaries - early silicification, later ferruginisation.",PH_MST
PROMHILL,,DP006,DH,403.0,410.1,ARGL,,,,,,,CO,BX,,,,U,5,G,,,,,1,Convoluted bedding; intraformational breccia,PH_MST
PROMHILL,,DP006,DH,410.1,416.5,HMRK,,SE,,,,,BY,,,,,P,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,416.5,422.3,ARGL,,,,,,,CO,BX,,,,U,4,P,,,,,1,,PH_MST
PROMHILL,,DP006,DH,422.3,423.7,HMRK,,SE,,,,,BY,,,,,P,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,423.7,430.0,ARGL,,,,,,,CO,BX,,,,U,3,P,,,,,1,Rich with dark hematite,PH_MST
PROMHILL,,DP006,DH,430.0,438.0,ARGL,,,,,,,CO,BX,,,,U,4,P,,,,,1,Less dolomite,PH_MST
PROMHILL,,DP006,DH,438.0,442.7,HMRK,,SE,,,,,BY,,,,,P,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,442.7,447.9,ARGL,,,,,,,CO,BX,,,,U,4,P,,,,,1,,PH_MST
PROMHILL,,DP006,DH,447.9,450.4,HMBX,,,,,,,MX,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP006,DH,450.4,454.0,HMBX,,,,,,,,,,,,U,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,454.0,458.0,HMRK,,,,,,,BX,,,,,R,5,U,,,,,1,Carbonate infill,PH_MST
PROMHILL,,DP006,DH,458.0,458.8,HMBX,,,,,,,MX,,,,,R,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,458.8,490.5,HMRK,,,,,,,BX,,,,,R,5,U,,,,,1,Minor late infilling of calcite,PH_MST
PROMHILL,,DP006,DH,490.5,499.8,HMBX,,,,,,,CS,,,,,U,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,499.8,505.9,HMRK,,,,,,,BX,,,,,R,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,505.9,520.0,HMBX,,,,,,,CO,,,,,U,5,E,,,,,1,,PH_MST
PROMHILL,,DP006,DH,520.0,526.1,ANDT,,FG,HA,,,,,,,,,E,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,526.1,533.1,HMBX,,,,,,,CO,MX,,,,P,3,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,533.1,549.4,HMBX,,,,,,,MX,,,,,E,5,U,,,,,1,,PH_MST
PROMHILL,,DP006,DH,549.4,557.1,ANDT,,HA,,,,,BX,,,,,E,5,,,,,,1,,PH_MST
PROMHILL,,DP006,DH,557.1,600.3,HMBX,,,,,,,CO,MX,,,,E,5,U,,,,,1,Late carbonate infill,PH_MST
PROMHILL,,DP006,DH,600.3,602.4,HMBX,,,,,,,MS,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,0.0,2.0,SOIL,,FG,,,,,,,,,,R,7,U,,,,,1,,PH_MST
PROMHILL,,DP007,DH,2.0,12.0,SLCR,,SE,FG,,,,,,,,,W,9,U,,,,,1,,PH_MST
PROMHILL,,DP007,DH,12.0,46.0,CYST,,CE,,,,,BL,,,,,Y,8,W,,,,,1,,PH_MST
PROMHILL,,DP007,DH,46.0,75.0,CYST,,CE,,,,,,,,,,E,5,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,75.0,90.0,SAND,,SA,,,,,,,,,,E,7,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,90.0,119.6,CONG,,,,,,,RC,,,,,E,8,W,,,,,1,,PH_MST
PROMHILL,,DP007,DH,119.6,131.5,GOID,,SE,,,,,MS,,,,,R,8,I,,,,,1,Quartz - grey and pink varities; red feldspars upto 5mm; altered hornblende crystals upto 6mm.,PH_MST
PROMHILL,,DP007,DH,131.5,154.6,CLBX,,SE,,,,,S-,,,,,E,5,I,,,,,1,Intensly brecciated &/or sheared.,PH_MST
PROMHILL,,DP007,DH,154.6,158.1,GOID,,SE,,,,,MS,,,,,E,3,R,,,,,1,Quartz - grey and pink varities,PH_MST
PROMHILL,,DP007,DH,158.1,165.7,MYLO,,SE,,,,,FO,,,,,E,3,U,,,,,1,Mylonitic foliation subvertical; a mylonitised granite,PH_MST
PROMHILL,,DP007,DH,165.7,168.6,DIOT,,,,,,,MS,,,,,E,3,N,,,,,1,Intergrowths of magnetite and sulphide,PH_MST
PROMHILL,,DP007,DH,168.6,182.7,CLBX,,SE,,,,,MX,,,,,E,5,I,,,,,1,Intergrowths of magnetite and sulphide,PH_MST
PROMHILL,,DP007,DH,182.7,245.0,SKRN,,SE,,,,,MS,,,,,G,2,N,,,,,1,Magnetite after quartz; zones of greyish fine grained tonalite? - precursor to metasomatite? irregular network of silica veins from 216.2-222m.,PH_MST
PROMHILL,,DP007,DH,245.0,306.5,SKRN,,,,,,,MS,S-,,,,E,2,N,,,,,1,Possibly chlorite/tremolite veins.,PH_MST
PROMHILL,,DP007,DH,306.5,322.4,SKRN,,,,,,,,,,,,G,4,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,322.4,344.8,CLBX,,,,,,,CO,,,,,G,5,N,,,,,1,Early brecciation phase.,PH_MST
PROMHILL,,DP007,DH,344.8,347.7,CLBX,,,,,,,MX,,,,,U,6,,,,,,1,"Later brecciation phase. Rocktype THBX (tectonic breccia with hematite) no longer in use, replaced with CLBX.",PH_MST
PROMHILL,,DP007,DH,347.7,353.2,SKRN,,SE,,,,,,,,,,G,4,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,353.2,353.6,CLBX,,,,,,,MX,,,,,U,6,,,,,,1,"Later brecciation phase. Rocktype THBX (tectonic breccia with hematite) no longer in use, replaced with CLBX.",PH_MST
PROMHILL,,DP007,DH,353.6,355.8,SKRN,,,,,,,,,,,,G,4,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,355.8,361.6,CLBX,,,,,,,CO,,,,,G,5,N,,,,,1,Early brecciation phase.,PH_MST
PROMHILL,,DP007,DH,361.6,362.6,CLBX,,,,,,,MX,,,,,U,6,,,,,,1,"Later brecciation phase. Rocktype THBX (tectonic breccia with hematite) no longer in use, replaced with CLBX.",PH_MST
PROMHILL,,DP007,DH,362.6,368.1,CLBX,,,,,,,CO,,,,,G,5,N,,,,,1,"Rockytpe THBX (tectonic breccia with hematite) no longer in use, replaced with CLBX",PH_MST
PROMHILL,,DP007,DH,368.1,395.2,DOLM,,,,,,,BX,,,,,W,8,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,395.2,405.5,HMBX,,,,,,,MX,CO,,,,E,4,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,405.5,423.8,DOLM,,,,,,,,,,,,W,8,,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP007,DH,423.8,429.5,ANDT,,DY,,,,,MS,,,,,G,6,E,,,,,1,,PH_MST
PROMHILL,,DP007,DH,429.5,464.8,DOLM,,,,,,,,,,,,W,8,,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP007,DH,464.8,465.8,DOLM,,,,,,,MS,,,,,U,5,,,,,,1,"Hydrothermal, post-dates quartz",PH_MST
PROMHILL,,DP007,DH,465.8,469.8,DOLM,,,,,,,,,,,,W,8,,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP007,DH,469.8,471.9,DOLM,,,,,,,MX,CO,,,,N,2,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,471.9,475.9,DOLM,,,,,,,CS,,,,,W,8,,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP007,DH,475.9,482.4,HMBX,,,,,,,MX,CO,,,,N,,,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP007,DH,482.4,538.2,HMBX,,,,,,,MX,CO,,,,I,3,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,538.2,539.2,UUMF,,DY,HA,,,,MO,,,,,Y,6,E,,,,,1,,PH_MST
PROMHILL,,DP007,DH,539.2,548.8,HMBX,,,,,,,MX,,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,548.8,550.0,HMBX,,,,,,,MX,CO,,,,N,2,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,550.0,556.0,HMBX,,,,,,,MX,,,,,N,2,,,,,,1,,PH_MST
PROMHILL,,DP007,DH,556.0,561.6,HQBX,,,,,,,MX,,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,561.6,573.8,HMBX,,,,,,,MS,,,,,E,2,N,,,,,1,Irregular network of veins,PH_MST
PROMHILL,,DP007,DH,573.8,575.3,HMBX,,,,,,,CR,,,,,I,6,W,,,,,1,,PH_MST
PROMHILL,,DP007,DH,575.3,584.4,HMBX,,,,,,,MS,,,,,E,2,N,,,,,1,Middle of transition zone from bornite to chalcopyrite at 582.2,PH_MST
PROMHILL,,DP007,DH,584.4,588.7,HMBX,,,,,,,MS,,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP007,DH,588.7,614.6,HQBX,,,,,,,MS,,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,0.0,9.0,SLCR,,SE,FG,,,,,,,,,W,9,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,9.0,52.0,CYST,,CE,,,,,,,,,,C,8,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,52.0,79.0,CYST,,CE,,,,,,,,,,E,3,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,79.0,92.5,SAND,,SA,,,,,,,,,,E,5,W,,,,,1,,PH_MST
PROMHILL,,DP008,DH,92.5,94.2,CONG,,TS,,,,,AS,,,,,E,6,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,94.2,135.9,HMBX,,,,,,,EY,SG,,,,E,1,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,135.9,143.2,HQBX,,,,,,,,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,143.2,148.3,HQBX,,,,,,,,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,148.3,149.9,HQBX,,,,,,,EY,SG,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,149.9,151.6,HQBX,,,,,,,,,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,151.6,164.8,HQBX,,,,,,,EY,SG,,,,E,3,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,164.8,165.9,ANDT,,DY,,,,,,,,,,G,8,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,165.9,177.5,SNST,,,,,,,PS,LB,,,,R,5,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,177.5,183.1,HMBX,,,,,,,,,,,,U,5,Y,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP008,DH,183.1,184.9,ANDT,,DY,,,,,,,,,,E,8,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,184.9,187.1,HMBX,,,,,,,,,,,,E,5,U,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP008,DH,187.1,191.5,HMBX,,,,,,,EY,SG,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,191.5,192.9,ANDT,,DY,,,,,FB,,,,,E,3,Y,,,,,1,,PH_MST
PROMHILL,,DP008,DH,192.9,198.4,HMBX,,,,,,,CO,,,,,E,3,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,198.4,198.9,QZVN,,,,,,,BX,,,,,U,8,R,,,,,1,,PH_MST
PROMHILL,,DP008,DH,198.9,213.6,HMBX,,,,,,,SG,EY,,,,E,3,R,,,,,1,,PH_MST
PROMHILL,,DP008,DH,213.6,219.3,HMBX,,,,,,,,,,,,G,3,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,219.3,222.9,HMBX,,,,,,,,,,,,U,5,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,222.9,259.0,SNST,,SE,,,,,CR,BX,,,,G,4,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,259.0,264.2,HMBX,,,,,,,EY,SG,,,,E,2,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,264.2,277.3,SNST,,,,,,,CR,BX,,,,U,5,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,277.3,284.7,SNST,,,,,,,,,,,,E,5,U,,,,,1,,PH_MST
PROMHILL,,DP008,DH,284.7,286.8,HMBX,,,,,,,,,,,,E,3,,,,,,1,,PH_MST
PROMHILL,,DP008,DH,286.8,302.2,HMBX,,,,,,,PS,,,,,E,5,Y,,,,,1,"Rocktype CTBX (Clast supported breccia) no longer in use, changed to HMBX.",PH_MST
PROMHILL,,DP008,DH,302.2,311.8,HMBX,,,,,,,EY,,,,,E,2,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,311.8,337.2,CLBX,,,,,,,,,,,,G,5,E,,,,,1,,PH_MST
PROMHILL,,DP008,DH,337.2,383.6,SKRN,,,,,,,,,,,,E,5,N,,,,,1,,PH_MST
PROMHILL,,DP008,DH,383.6,393.4,CLBX,,,,,,,,,,,,N,3,G,,,,,1,,PH_MST
PROMHILL,,DP009,DH,0.0,5.0,SOIL,,FG,HW,,,,,,,,,U,7,O,,,,,1,,PH_MST
PROMHILL,,DP009,DH,5.0,45.0,MDST,,,HW,,,,BL,,,,,Y,8,C,,,,,1,,PH_MST
PROMHILL,,DP009,DH,45.0,89.0,MDST,,,SW,,,,,,,,,E,2,,,,,,1,,PH_MST
PROMHILL,,DP009,DH,89.0,104.0,SAND,,SA,,,,,,,,,,E,5,,,,,,1,,PH_MST
PROMHILL,,DP009,DH,104.0,105.4,CONG,,TS,,,,,,,,,,E,6,,,,,,1,,PH_MST
PROMHILL,,DP009,DH,105.4,117.3,HMBX,,,,,,,MX,,,,,R,5,U,,,,,1,,PH_MST
PROMHILL,,DP009,DH,117.3,126.8,GRWK,,,,,,,CR,BX,,,,R,7,E,,,,,1,,PH_MST
PROMHILL,,DP009,DH,126.8,132.3,HMBX,,,,,,,MX,,,,,R,5,E,,,,,1,,PH_MST
PROMHILL,,DP009,DH,132.3,190.7,ANDT,,HA,,,,,,,,,,R,4,E,,,,,1,Rare volcanic textures,PH_MST
