SiteId,PROJECT,PROSPECT,SiteType,TDEPTH,East,North,RL,Grid,Azimuth,Dip,North_Adjust,Site_Status,Date,Comments,geometry,latitude,longitude
DD12LARE002,SAR,LARE,UN,376.1,567633.537,6711915.048,212.075,GDA94_53S,179.6,-60.0,0.0,COMPLETED,2012-04-24,,POINT (135.6992897307591 -29.7210882292569),-29.721088229256896,135.69928973075918
DD12LARE003,SAR,LARE,UN,687.0,568356.953,6712345.996,208.618,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-05,,POINT (135.7067416949524 -29.71715950694339),-29.71715950694339,135.70674169495243
DD12LARE004,SAR,LARE,UN,678.7,567715.762,6712224.335,208.365,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-13,,POINT (135.7001204626864 -29.71829263211434),-29.718292632114345,135.70012046268636
DD12LFE003,SAR,LFE,UN,721.1,569878.179,6712408.63,207.091,GDA94_53S,210.0,-60.0,0.0,COMPLETED,2012-05-20,,POINT (135.7224645538708 -29.71650939978303),-29.71650939978303,135.72246455387082
DD12LFE004,SAR,LFE,UN,706.5,570716.9789999999,6712600.187999999,203.02,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-14,,POINT (135.731123723928 -29.7147331294633),-29.714733129463305,135.731123723928
DD12PHS002,SAR,PHS,UN,706.0,555752.07,6704833.135,197.58900000000003,GDA94_53S,135.0,-60.0,0.0,COMPLETED,2012-03-16,,POINT (135.5768141333711 -29.78559072285687),-29.785590722856874,135.57681413337107
DD12PHS003,SAR,PHS,UN,772.1,555070.837,6705704.587,200.662,GDA94_53S,220.0,-60.0,0.0,COMPLETED,2012-03-29,,POINT (135.569721820411 -29.77775689560095),-29.777756895600948,135.56972182041105
DD12PHS004,SAR,PHS,UN,844.1,555672.505,6706225.909,200.603,GDA94_53S,250.0,-60.0,0.0,COMPLETED,2012-11-04,,POINT (135.5759190472852 -29.7730252845818),-29.7730252845818,135.5759190472852
DD12PHS005,SAR,PHS,UN,715.0,555389.628,6705886.485,199.905,GDA94_53S,190.0,-60.0,0.0,COMPLETED,2012-04-21,,POINT (135.5730103111503 -29.7761011150514),-29.776101115051397,135.57301031115028
DD12PHS006,SAR,PHS,UN,871.0,558579.999,6705102.262,205.275,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2012-06-29,,POINT (135.6060560882828 -29.78303114474014),-29.78303114474014,135.6060560882828
DD12PHS007,SAR,PHS,UN,912.9,558397.747,6705307.5079999985,205.845,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2012-07-15,,POINT (135.6041595143473 -29.78118755000229),-29.78118755000229,135.60415951434726
DD12PHS008,SAR,PHS,UN,764.9,557847.139,6704624.0320000015,196.983,GDA94_53S,119.7,-60.0,0.0,COMPLETED,2012-01-08,,POINT (135.5985000961243 -29.78738142134967),-29.787381421349675,135.5985000961243
DD12PHS009,SAR,PHS,UN,700.0,558529.64,6705676.637999998,207.691,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2012-08-15,,POINT (135.6055039184691 -29.77785012962254),-29.777850129622536,135.60550391846908
DD12PHS010,SAR,PHS,UN,662.0,558303.201,6705863.727999999,206.615,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2012-08-26,,POINT (135.6031513395939 -29.77617245681721),-29.77617245681721,135.60315133959386
DD12PHS011,SAR,PHS,UN,277.0,558074.611,6706036.56,207.518,GDA94_53S,120.0,-60.0,0.0,,2012-08-29,abandoned at 277m due to stuck rods/barrel; step off ~5m towards 113.7 deg.mag. and start again as DD12PHS012,POINT (135.6007773560314 -29.77462351192117),-29.77462351192117,135.60077735603144
DD12PHS012,SAR,PHS,UN,705.9,558078.884,6706034.236000001,207.439,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2012-07-09,,POINT (135.6008216830529 -29.77464428387204),-29.774644283872036,135.60082168305289
DD12PHS013,SAR,PHS,UN,349.0,557370.111,6704995.5989999985,200.213,GDA94_53S,125.0,-60.0,0.0,COMPLETED,2012-09-09,abandoned at 349m due to hole collapse within shear zone. Attempt to cement the shear and continue drilling failed. ,POINT (135.5935450910689 -29.78405049346481),-29.784050493464807,135.5935450910689
DD12PHS014,SAR,PHS,UN,209.8,557366.675,6704997.7820000015,200.305,GDA94_53S,125.0,-60.0,0.0,COMPLETED,2012-09-14,Abandoned at 209.8m due to shanking of PCD bit. Unable to continue.,POINT (135.5935094279565 -29.78403095271656),-29.78403095271656,135.59350942795652
DD12PHS015,SAR,PHS,UN,621.7,557621.459,6704817.188999998,198.154,GDA94_53S,125.0,-60.0,0.0,COMPLETED,2012-09-24,,POINT (135.5961549338544 -29.78564884128897),-29.785648841288968,135.59615493385442
DD12THM001,SAR,THM,UN,680.6,568049.233,6708053.044,195.477,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-01-15,,POINT (135.7038308197038 -29.75591728555431),-29.755917285554307,135.7038308197038
DD12TOR003,SAR,TOR,UN,778.2,573191.884,6712867.639,202.602,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-29,,POINT (135.756691169696 -29.71217584811811),-29.71217584811811,135.756691169696
DD12TOR004,SAR,TOR,UN,534.1,576395.4079999999,6713410.585,199.06,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-09,,POINT (135.7897697539827 -29.70708283624171),-29.707082836241714,135.7897697539827
DD12UMB004,SAR,UMB,UN,774.0,538295.666,6714053.186000002,227.976,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-07-13,,POINT (135.3958865820557 -29.70304665045424),-29.703046650454244,135.39588658205568
DD12UMB005,SAR,UMB,UN,789.4,538285.917,6713748.8089999985,229.102,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-07-29,,POINT (135.395796573238 -29.70579389291469),-29.70579389291469,135.395796573238
DD12UMBE003,SAR,UMBE,UN,715.1,539425.192,6713996.658,226.887,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-01-06,,POINT (135.4075650257207 -29.70352138806295),-29.703521388062953,135.40756502572071
DD12UMBE004,SAR,UMBE,UN,547.0,539424.683,6713671.995,228.032,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-29,,POINT (135.4075715946161 -29.70645141810731),-29.706451418107303,135.40757159461612
DD13BRM003,SAR,BRM,UN,204.2,572013.0,6710648.0,207.0,GDA94_53S,135.0,-60.0,0.0,COMPLETED,2013-10-05,,POINT (135.7446520573043 -29.73227545320161),-29.73227545320161,135.74465205730434
DD13PHS016,SAR,PHS,UN,579.4,559224.464,6705041.352999999,207.362,GDA94_53S,165.0,-60.0,0.0,COMPLETED,2013-03-22,HWT casing left in hole: 96.0 - 147.1 m (51 m + shoe),POINT (135.6127266159538 -29.78355008463162),-29.783550084631614,135.61272661595382
DD13PHS017,SAR,PHS,UN,516.8,559680.453,6705839.215,212.08900000000003,GDA94_53S,120.0,-60.0,0.0,COMPLETED,2013-03-31,Hole left uncemented. HWT casing left in hole: surface to 134.6 m (135 m + shoe),POINT (135.6173997985678 -29.77632792575874),-29.776327925758746,135.61739979856776
DD16JUP004,SAR,JUP,UN,315.0,555312.0,6743403.0,154.0,MGA94_53,159.0,-59.2,0.0,,2016-10-14,,POINT (135.5702987461428 -29.43752938270503),-29.437529382705026,135.57029874614278
DD16JUP005,SAR,JUP,UN,360.8,555287.0,6743046.0,154.0,MGA94_53,90.0,-60.0,0.0,,2016-10-22,,POINT (135.5700589920573 -29.44075238537834),-29.440752385378342,135.57005899205734
DD16TUR014,SAR,TUR,UN,365.1,561278.0,6716979.0,194.0,MGA94_53,50.0,-60.0,0.0,COMPLETED,2016-09-24,,POINT (135.633294138125 -29.67571950982907),-29.67571950982907,135.633294138125
DD16TUR015,SAR,TUR,UN,435.9,560653.0,6717814.0,191.0,MGA94_53,58.0,-60.0,0.0,,2016-09-09,,POINT (135.6267884970966 -29.66821474707303),-29.668214747073026,135.62678849709658
DD16TUR016,SAR,TUR,UN,390.6,557740.0,6721477.0,189.0,MGA94_53,27.0,-60.0,0.0,,2016-07-10,,POINT (135.5964919667875 -29.63529658745332),-29.635296587453322,135.59649196678754
DON001,SAR,OBR,UN,408.0,553400.0,6715200.0,212.28,GDA94_53S,180.3,-60.0,0.0,,2002-06-17,,POINT (135.5519678966157 -29.69213837497387),-29.692138374973865,135.5519678966157
DP001,PROMHILL,,DH,263.3,555296.54,6712004.41,211.161,MGA94_53_Z,6.0,-90.0,0.0,,2002-01-01,Gravity/IP,POINT (135.5717339781104 -29.72089404657826),-29.72089404657825,135.57173397811044
DP002,PROMHILL,,DH,456.3,554899.93,6712050.33,213.307,MGA94_53_Z,180.4,-70.0,0.0,,2002-01-01,Gravity/IP,POINT (135.567631098289 -29.72049728342261),-29.72049728342261,135.56763109828896
DP003,PROMHILL,,DH,750.0,555701.07,6712000.194,210.02,MGA94_53_Z,3.13,-60.42,0.0,,2002-01-01,Gravity/IP,POINT (135.5759166242533 -29.72091396675451),-29.7209139667545,135.57591662425332
DP004,PROMHILL,,DH,603.2,555299.252,6711670.25,211.847,MGA94_53_Z,360.0,-60.0,0.0,,2002-01-01,IP,POINT (135.5717791119977 -29.72390956564398),-29.72390956564398,135.57177911199767
DP005,PROMHILL,,DH,587.9,555901.241,6712025.92,208.51,MGA94_53_Z,0.61,-60.37,0.0,,2002-01-01,Geology,POINT (135.5779848579665 -29.72067278297478),-29.72067278297478,135.57798485796653
DP006,PROMHILL,,DH,602.4,555300.8520000001,6712400.1170000015,210.003,MGA94_53_Z,180.67,-59.95,0.0,,2002-01-01,Geology,POINT (135.5717583195023 -29.71732277878099),-29.717322778780986,135.57175831950227
DP007,PROMHILL,,DH,614.6,555900.736,6712284.476,207.896,MGA94_53_Z,138.08,-89.16,0.0,,2002-01-01,Mag model,POINT (135.5779662679916 -29.71833945843023),-29.71833945843023,135.5779662679916
DP008,PROMHILL,,DH,393.4,556100.0,6712125.0,207.91,MGA94_53_Z,359.54,-68.2,0.0,,2002-01-01,Geology,POINT (135.5800346762163 -29.71976964562269),-29.71976964562269,135.58003467621631
DP009,PROMHILL,,DH,702.0,554499.635,6711870.577000001,215.791,MGA94_53_Z,358.6,-60.94,0.0,,2002-01-01,Gravity,POINT (135.5635015266881 -29.72213715306752),-29.72213715306752,135.56350152668813
DP010,PROMHILL,,DH,659.7,555500.661,6712479.626,209.216,MGA94_53_Z,178.12,-59.9,0.0,,2002-01-01,Geology,POINT (135.5738199876384 -29.71659630985533),-29.716596309855326,135.57381998763836
DP011,PROMHILL,,DH,638.7,554900.601,6712299.99,211.679,MGA94_53_Z,179.0,-60.0,0.0,,2002-01-01,Gravity,POINT (135.5676253579282 -29.71824418446624),-29.718244184466247,135.56762535792816
DP012,PROMHILL,,DH,741.4,555899.36,6711876.321,209.321,MGA94_53_Z,1.44,-60.0,0.0,,2002-01-01,Geology,POINT (135.5779731460335 -29.72202292871607),-29.72202292871607,135.57797314603354
DP013,PROMHILL,,DH,599.7,556300.812,6712189.956,207.949,MGA94_53_Z,180.61,-59.85,0.0,,2002-01-01,Gravity/IP,POINT (135.5821074598049 -29.71917433657631),-29.71917433657631,135.5821074598049
DP014,PROMHILL,,DH,650.0,555700.297,6712329.255,208.436,MGA94_53_Z,183.34,-69.89,0.0,,2002-01-01,Geology,POINT (135.5758916789802 -29.71794437831178),-29.71794437831179,135.57589167898016
DP015,PROMHILL,,DH,632.4,555401.059,6712369.025,210.041,MGA94_53_Z,182.05,-62.06,0.0,,2002-01-01,,POINT (135.572795914776 -29.71759889218747),-29.717598892187468,135.572795914776
DP016,PROMHILL,,DH,624.7,555501.26,6712418.8,209.33,MGA94_53_Z,178.34,-57.92,0.0,,2002-01-01,,POINT (135.5738293025846 -29.71714520992411),-29.717145209924112,135.57382930258464
DP017,PROMHILL,,DH,631.2,555598.5260000001,6712426.127,209.143,MGA94_53_Z,178.97,-58.5,0.0,,2002-01-01,,POINT (135.5748345199913 -29.71707472519611),-29.717074725196113,135.57483451999127
DP018,PROMHILL,,DH,495.3,555800.0,6712243.5,208.26,MGA94_53_Z,181.41,-65.05,0.0,,2005-01-18,,POINT (135.5769269018582 -29.71871379002225),-29.71871379002225,135.57692690185823
DPP001,SAR,PRT,UN,322.5,561500.0,6710800.0,208.03,GDA94_53S,360.0,-90.0,0.0,,2002-07-16,,POINT (135.6359395470356 -29.73147065602427),-29.73147065602427,135.63593954703558
DPP002,SAR,PRT,UN,174.0,561500.0,6711025.0,207.66,GDA94_53S,180.0,-60.0,0.0,,2002-01-08,,POINT (135.6359267409811 -29.72944016114408),-29.729440161144083,135.63592674098115
DPP003,SAR,PRT,UN,323.0,561500.0,6710650.0,208.72,GDA94_53S,2.3,-60.0,0.0,,2002-12-08,,POINT (135.6359480851332 -29.73282431892862),-29.732824318928625,135.6359480851332
DT001,SAR,TRIT,UN,402.0,560000.0,6709400.0,208.74,GDA94_53S,360.0,-90.0,0.0,,2002-12-06,,POINT (135.6205073613127 -29.74417847681054),-29.744178476810536,135.6205073613127
DT002,SAR,TRIT,UN,237.0,560000.0,6709600.0,209.03,GDA94_53S,360.0,-90.0,0.0,,2002-08-07,,POINT (135.6204962485976 -29.74237359062096),-29.74237359062096,135.62049624859756
GeminiE1,SAR,GEM,UN,225.0,549975.0,6706505.0,226.75,GDA94_53S,,,,COMPLETED,2006-10-05,Drilled by REM for Oxiana for Groundwater Production for Prominent Hill Operation,POINT (135.5169688691508 -29.77075012891272),-29.77075012891272,135.51696886915076
GeminiE3,SAR,GEM,UN,200.0,553102.0,6704268.0,209.57,GDA94_53S,,,,COMPLETED,2006-05-23,Drilled by REM for Oxiana for Groundwater Production for Prominent Hill Operation,POINT (135.5494252874242 -29.7908075374636),-29.790807537463607,135.54942528742424
GeminiE4,SAR,GEM,UN,217.0,551814.0,6701976.0,215.03,GDA94_53S,,,,COMPLETED,2006-05-21,Drilled by REM for Oxiana for Groundwater Production for Prominent Hill Operation,POINT (135.5362096547319 -29.81154636845501),-29.81154636845501,135.53620965473195
MTWOOD1,MTW,UNK,UN,145.6,547167.35,6723576.11,194.391,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 1, Granite Gneiss, DDH and MUD drilling",POINT (135.4871820821083 -29.61679878515684),-29.616798785156842,135.48718208210838
MTWOOD2,MTW,UNK,UN,99.62,547165.35,6724355.11,192.733,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 2, Mag Gneiss DDH and MUD drilling",POINT (135.4871276219192 -29.60976853250121),-29.60976853250121,135.4871276219192
MTWOOD3,MTW,UNK,UN,72.21,546372.35,6725158.11,191.378,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 3, Mag Gneiss, DDH and MUD drilling",POINT (135.4789034461289 -29.60255140334582),-29.602551403345817,135.4789034461289
MTWOOD4,MTW,UNK,UN,93.5,546458.35,6726293.11,183.269,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 4, Granite Gneiss, DDH and MUD drilling",POINT (135.4797430981518 -29.59230499848577),-29.59230499848577,135.4797430981518
MTWOOD5,MTW,UNK,UN,50.9,543120.34,6725658.11,180.675,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 5, Amphibolite, DDH and MUD drilling",POINT (135.4452998563816 -29.59815589459896),-29.598155894598964,135.44529985638164
MTWOOD6,MTW,UNK,UN,64.31,540545.34,6724025.1,179.1,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 6, Hem Gneiss, DDH and MUD drilling",POINT (135.418769565537 -29.6129802050946),-29.6129802050946,135.41876956553702
MTWOOD7,MTW,UNK,UN,90.58,546997.35,6722904.1,200.384,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,"original hole ID MOUNT WOODS 7, Mag Gneiss, DDH and MUD drilling",POINT (135.4854553051215 -29.62286998007792),-29.62286998007792,135.48545530512155
MU004,MTW,CPHR,UN,150.0,547171.0,6783769.0,115.028,MGA94_53,0.0,-90.0,0.0,,,,POINT (135.4846425820998 -29.07354715198923),-29.07354715198923,135.4846425820998
MU005,MTW,CPHR,UN,150.0,548515.0,6781916.0,117.591,MGA94_53,0.0,-90.0,0.0,,,,POINT (135.4985311474038 -29.09022086196877),-29.09022086196877,135.49853114740378
MU07,MTW,UNK,UN,60.0,516956.31,6792315.16,123.0,GDA94_53S,6.3,-90.0,0.0,COMPLETED,,Granite,POINT (135.1740846649948 -28.99717249300314),-28.997172493003138,135.17408466499484
MU8,MTW,CPHR,UN,142.0,533371.0,6779814.0,122.27,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.3429799213752 -29.10968080811316),-29.10968080811316,135.34297992137525
MU9,MTW,CPHR,UN,150.0,529864.0,6782286.0,117.32,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.3068700112739 -29.0874565982865),-29.087456598286504,135.30687001127393
MW1,SAR,WTH,UN,145.6,547128.0,6723469.0,191.4,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.4867803011636 -29.61776692393065),-29.617766923930645,135.4867803011636
MW2,SAR,WTH,UN,99.62,547166.0,6722353.0,198.52,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.487221238089 -29.62783715896322),-29.627837158963214,135.487221238089
MW3,SAR,WTH,UN,69.14,546373.0,6723156.0,202.6,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.4789955696804 -29.62062007185101),-29.62062007185101,135.47899556968045
MW4,SAR,WTH,UN,92.35,546459.0,6724291.0,192.06,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.479835335194 -29.61037369265115),-29.610373692651148,135.47983533519397
MW5,SAR,WTH,UN,50.14,543121.0,6723656.0,191.16,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.4453860759033 -29.61622466225344),-29.616224662253448,135.44538607590331
MW6,SAR,WTH,UN,61.6,540546.0,6722023.0,193.18,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.4188511000326 -29.63104890679646),-29.63104890679646,135.41885110003264
MW7,SAR,WTH,UN,88.39,546998.0,6720902.0,215.687,GDA94_53S,310.0,-60.0,0.0,,,,POINT (135.4855486694448 -29.64093848514863),-29.64093848514863,135.4855486694448
MXB1,SAR,MXB,UN,385.8,541378.0,6720819.0,219.835,GDA94_53S,0.0,-90.0,0.0,,,,POINT (135.4274915754609 -29.64188741531337),-29.641887415313374,135.42749157546092
NEPT1,SAR,NEP,UN,600.0,561128.0,6709969.0,208.25,GDA94_53S,360.0,-90.0,0.0,,,,POINT (135.632140106231 -29.73898837456217),-29.73898837456216,135.63214010623093
OYSRC1,SAR,FSH,UN,145.0,531648.0,6769889.0,134.12,GDA94_53S,315.0,-60.0,0.0,,,"Drilled by Metals Exploration Ltd, Oyster Naturale Logging = 30m depth to basement",POINT (135.3255539048501 -29.19930415343884),-29.19930415343884,135.32555390485012
OYSRC2,SAR,FSH,UN,151.0,531748.0,6769869.0,134.05,GDA94_53S,360.0,-90.0,0.0,,,"Drilled by Metals Exploration Ltd, Oyster Naturale Logging = 33m depth to basement",POINT (135.3265831344627 -29.19948215868222),-29.19948215868222,135.32658313446268
PH07D346,PROMHILL,,DH,1141.7,554299.934,6712134.61,216.417,MGA94_53_Z,180.0,-60.0,0.0,,2007-02-10,,POINT (135.5614235295534 -29.71976314399551),-29.719763143995515,135.56142352955342
PH08D383,PROMHILL,,DH,1016.6,554358.99,6711782.96,243.6,MGA94_53_Z,338.62,-65.89,0.0,,2008-05-23,,POINT (135.5620517855202 -29.72293403873577),-29.722934038735765,135.56205178552023
PH08D385,PROMHILL,,DH,684.9,554129.97,6712110.2,215.45,MGA94_53_Z,190.0,-58.5,0.0,,2008-03-06,WMC72,POINT (135.5596675122039 -29.71999087324198),-29.719990873241983,135.55966751220393
PH08D386,PROMHILL,,DH,789.27,554200.05,6712097.84,216.27,MGA94_53_Z,179.0,-55.0,0.0,,2008-05-31,Redrill of WMC70 ,POINT (135.5603926831101 -29.72009935205678),-29.72009935205678,135.56039268311014
PH08D429,PROMHILL,,DH,702.4,554010.0229999999,6711924.9920000015,216.387,MGA94_53_Z,92.06,-53.84,0.0,,2008-03-10,,POINT (135.5584366429945 -29.7216675307699),-29.721667530769896,135.5584366429945
PH08D434,PROMHILL,,DH,808.51,554078.634,6711917.822000002,217.518,MGA94_53_Z,84.88,-56.21,0.0,,2008-02-11,Rig 5 (WMC89),POINT (135.5591463770029 -29.72172924283793),-29.72172924283793,135.55914637700292
PH09D455,PROMHILL,,DH,679.5,554101.735,6712057.717,216.044,MGA94_53_Z,179.33,-60.53,0.0,,2009-09-14,4100B,POINT (135.5593782193079 -29.72046574298336),-29.720465742983365,135.55937821930794
PH10D489,PROMHILL,,DH,526.0,553960.101,6711817.115,217.297,MGA94_53_Z,85.6,-59.94,0.0,,2010-01-21,4175E,POINT (135.5579258798013 -29.7226432494875),-29.7226432494875,135.55792587980127
PKN01,SAR,PKNN,UN,431.9,538128.0,6730169.0,173.32,GDA94_53S,360.0,-90.0,0.0,,,Drilled by Minotaur Resources,POINT (135.3935875364366 -29.55760817612173),-29.557608176121732,135.39358753643657
PKN02,SAR,PKNN,UN,297.4,537863.0,6729304.0,172.85,GDA94_53S,360.0,-90.0,0.0,,,Drilled by Minotaur Resources,POINT (135.3908821024458 -29.56542287664479),-29.56542287664479,135.39088210244577
PRAWNRC1,SAR,FSH,UN,135.6,534628.0,6771069.0,136.92,GDA94_53S,360.0,-90.0,0.0,,,Drilled by Metals Exploration Ltd Logging = 49m depth to basement,POINT (135.3561710364858 -29.18857595927977),-29.18857595927977,135.35617103648585
RBW1,SAR,BWG,UN,250.0,586800.0,6721350.0,133.81,GDA94_53S,360.0,-90.0,0.0,,2003-04-27,,POINT (135.8966854521129 -29.6347528649171),-29.6347528649171,135.89668545211293
RBY001,SAR,BLT,UN,200.0,547800.0,6762400.0,131.855,GDA94_53S,180.0,-60.0,0.0,,2002-11-20,,POINT (135.4920237578401 -29.26638757422175),-29.266387574221746,135.49202375784006
RBY002,SAR,BLT,UN,180.0,547800.0,6760400.0,131.424,GDA94_53S,360.0,-60.0,0.0,,2002-11-22,,POINT (135.4921102230855 -29.28443810133994),-29.28443810133993,135.49211022308546
RC12BBS001,SAR,BBS,UN,216.0,532508.414,6717201.63,228.483,GDA94_53S,180.0,-90.0,0.0,COMPLETED,2012-03-09,Moved by Paul,POINT (135.3359664958645 -29.67479762775708),-29.674797627757076,135.3359664958645
RC12BBS002,SAR,BBS,UN,197.0,531849.964,6717224.244,230.858,GDA94_53S,180.0,-90.0,0.0,COMPLETED,2012-06-09,,POINT (135.3291610061553 -29.67461061489355),-29.674610614893552,135.3291610061553
RC12BBS003,SAR,BBS,UN,204.0,530050.708,6717876.693,227.077,GDA94_53S,12.6,-90.0,0.0,COMPLETED,2012-09-15,,POINT (135.3105483107276 -29.66876719049625),-29.66876719049625,135.31054831072757
RC12BBS004,SAR,BBS,UN,161.0,530047.019,6719874.065,225.784,GDA94_53S,180.0,-90.0,0.0,COMPLETED,2012-09-17,,POINT (135.310454843286 -29.65074111117146),-29.65074111117146,135.31045484328604
RC12BDK001,SAR,BDK,UN,108.0,549173.603,6712734.61,221.742,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-11-07,By Dan and Matt 12/06/2012,POINT (135.508395376442 -29.71456249427383),-29.714562494273828,135.50839537644202
RC12BDK002,SAR,BDK,UN,91.0,549173.137,6712722.59,221.779,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-07-13,,POINT (135.5083911052987 -29.71467098900008),-29.714670989000087,135.5083911052987
RC12BDK003,SAR,BDK,UN,122.0,549698.618,6712977.37,218.894,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-07-14,MOVED By Ian,POINT (135.5138120574279 -29.71235072198001),-29.712350721980005,135.51381205742794
RC12BDK004,SAR,BDK,UN,204.0,549701.583,6712626.503,221.02,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-07-19,By Dan and Matt 12/06/2012,POINT (135.5138588357368 -29.71551705066921),-29.715517050669213,135.51385883573678
RC12BDK005,SAR,BDK,UN,150.0,549176.183,6713066.43,219.58900000000003,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-07-22,MOVED By Ian,POINT (135.5084069613722 -29.71156783357168),-29.71156783357168,135.50840696137223
RC12CRDW001,SAR,CRDW,UN,186.0,541597.2660000001,6714324.631,225.665,GDA94_53S,179.3,-59.0,0.0,COMPLETED,2012-07-27,,POINT (135.4300061111142 -29.70049051099489),-29.700490510994893,135.4300061111142
RC12CRDW002,SAR,CRDW,UN,198.0,541598.073,6713896.339,224.785,GDA94_53S,,,,COMPLETED,2012-07-30,,POINT (135.4300309182783 -29.70435571761671),-29.70435571761671,135.43003091827828
RC12CRDW003,SAR,CRDW,UN,228.0,541599.435,6713498.025,219.881,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-02-08,,POINT (135.4300603140013 -29.70795035922562),-29.707950359225627,135.43006031400128
RC12JUL001,SAR,JUL,UN,162.0,561078.41,6714306.744,208.758,GDA94_53S,180.0,-90.0,0.0,COMPLETED,2012-09-20,,POINT (135.6313822519703 -29.69984509295706),-29.699845092957066,135.63138225197022
RC12KND001,SAR,KND,UN,120.0,545031.8589999999,6729668.485,172.88099999999997,GDA94_53S,360.0,-90.0,0.0,COMPLETED,2012-08-09,,POINT (135.4648735388445 -29.56189502491547),-29.561895024915472,135.4648735388445
RC12KND002,SAR,KND,UN,120.0,545112.167,6730077.3160000015,172.993,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-10-09,,POINT (135.465685630127 -29.55820245701241),-29.55820245701241,135.46568563012698
RC12KND003,SAR,KND,UN,120.0,545193.927,6730479.054,173.19799999999995,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-10-09,,POINT (135.4665129460539 -29.55457384386662),-29.554573843866617,135.4665129460539
RC12KND004,SAR,KND,UN,90.0,545270.119,6730908.871,170.882,GDA94_53S,6.3,-90.0,0.0,COMPLETED,2012-12-09,Completed at 90m. Sample hose blown on rig.,POINT (135.4672815669862 -29.5506920155684),-29.550692015568398,135.46728156698623
RC12UMB001,SAR,UMB,UN,186.0,537528.681,6714948.878,226.753,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-19,Drilled 61m basement.,POINT (135.387926864807 -29.69498665749742),-29.694986657497424,135.38792686480696
RC12UMB002,SAR,UMB,UN,186.0,536776.711,6714551.487000002,226.425,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-22,Drilled 60m basement.,POINT (135.3801675400411 -29.69859557635258),-29.698595576352574,135.38016754004113
RC12UMBE001,SAR,UMBE,UN,180.0,540087.823,6713869.772999999,225.174,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-04-08,Drilled 36m basement.,POINT (135.4144196462854 -29.70464524124725),-29.704645241247245,135.41441964628535
RC12UMBE002,SAR,UMBE,UN,234.0,540074.2170000001,6714245.871,228.709,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-06-08,Drilled 64m basement.,POINT (135.4142650640237 -29.70125147941585),-29.701251479415852,135.41426506402368
RC12UMBE003,SAR,UMBE,UN,168.0,538875.215,6713875.56,226.114,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-10-08,Hole abandoned in cover at 168m,POINT (135.4018840077964 -29.7046316455455),-29.7046316455455,135.40188400779635
RC12UMBE004,SAR,UMBE,UN,240.0,538867.833,6714238.721,225.364,GDA94_53S,180.0,-60.0,0.0,COMPLETED,2012-08-13,Drilled 88m basement.,POINT (135.4017946504534 -29.70135442372412),-29.701354423724123,135.40179465045344
